Ra(J2000) deg,Dec(J2000) deg,Types,RUN,DCG,imag,e_imag,J,eJ,H,eH,Ks,eKs,IRAC1,e_IRAC1,IRAC2,e_IRAC2,IRAC3,e_IRAC3,IRAC4,e_IRAC4,WISE1,e_WISE1,WISE2,e_WISE2,WISE3,e_WISE3,WISE4,e_WISE4,VmagLGGS,e_VmagLGGS,BmagLGGS,RmagLGSS,ImagLGSS,Flux_imag,Flambda_imag,err_Flambda_imag,lambda_imag,err_lambda_imag,err_Flambda_prime_imag,Flux_J,Flambda_J,err_Flambda_J,lambda_J,err_lambda_J,err_Flambda_prime_J,Flux_H,Flambda_H,err_Flambda_H,lambda_H,err_lambda_H,err_Flambda_prime_H,Flux_Ks,Flambda_Ks,err_Flambda_Ks,lambda_Ks,err_lambda_Ks,err_Flambda_prime_Ks,Flux_IRAC1,Flambda_IRAC1,err_Flambda_IRAC1,lambda_IRAC1,err_lambda_IRAC1,err_Flambda_prime_IRAC1,Flux_IRAC2,Flambda_IRAC2,err_Flambda_IRAC2,lambda_IRAC2,err_lambda_IRAC2,err_Flambda_prime_IRAC2,Flux_IRAC3,Flambda_IRAC3,err_Flambda_IRAC3,lambda_IRAC3,err_lambda_IRAC3,err_Flambda_prime_IRAC3,Flux_IRAC4,Flambda_IRAC4,err_Flambda_IRAC4,lambda_IRAC4,err_lambda_IRAC4,err_Flambda_prime_IRAC4,Flux_WISE1,Flambda_WISE1,err_Flambda_WISE1,lambda_WISE1,err_lambda_WISE1,err_Flambda_prime_WISE1,Flux_WISE2,Flambda_WISE2,err_Flambda_WISE2,lambda_WISE2,err_lambda_WISE2,err_Flambda_prime_WISE2,Flux_WISE3,Flambda_WISE3,err_Flambda_WISE3,lambda_WISE3,err_lambda_WISE3,err_Flambda_prime_WISE3,Flux_WISE4,Flambda_WISE4,err_Flambda_WISE4,lambda_WISE4,err_lambda_WISE4,err_Flambda_prime_WISE4,f_scale_c,f_scale_o
296.234558,-14.767653,C,C,0.034321009,19.51,0.025,16.96,,16.04,,15.62,,15.07,0.05,15.17,0.04,15.16,0.04,15.03,0.09,15.124,0.07,16.099,0.284,12.506,,8.891,,22.305,0.053,23.036,21.457,20.745,5.98109388471386e-05,2.39243755388554e-16,4.23716640376822e-17,0.75,0.12533,0.0708158193818829,0.0003151289606338,7.56309505521192e-16,,1.25,0.214914,,0.0004388336848869,7.93072924494538e-16,,1.66,0.260965,,0.0004017264760357,5.50310241144897e-16,,2.19,0.278455,,0.0002633611677454,2.194676397879e-16,4.9695459831539404e-17,3.6,0.743171,0.0886450277393358,0.0001536554883053,1.02436992203585e-16,2.46231668001685e-17,4.5,1.009682,0.0935525764246972,9.92425329932016e-05,5.1332344651656e-17,1.3133902552977e-17,5.8,1.391189,0.0989412877056211,6.31312948231251e-05,2.36742355586719e-17,9.230516380898949e-18,8,2.831177,0.142982656586298,0.000276132025298,2.45960830134816e-16,5.33180713179747e-17,3.368,0.635793,0.0852101509023235,6.24295630758246e-05,4.05562341332771e-17,1.43318933998413e-17,4.618,1.107319,0.131420793812318,0.0003149944576284,7.8214151041651e-17,,12.082,6.275804,,0.0023225340874703,3.1394080663292e-16,,22.194,4.739734,,9.7e-16,
296.259552,-14.815343,C,C,0.032561812,20.113,0.039,17.428,,16.335,,15.717,,14.97,0.03,15.11,0.03,15.03,0.05,14.73,0.04,,,,,,,,,,,,,,3.43226348147017e-05,1.3729053925880699e-16,2.50838967928458e-17,0.75,0.12533,0.0728770448437839,0.000204780367033,4.91472880879421e-16,,1.25,0.214914,,0.0003344259401444,6.04384229176757e-16,,1.66,0.260965,,0.0003673926428064,5.032775928855001e-16,,2.19,0.278455,,0.0002887697781437,2.40641481786438e-16,5.2564856298300904e-17,3.6,0.743171,0.0858028608283608,0.0001623858104278,1.08257206951932e-16,2.5589164978898802e-17,4.5,1.009682,0.0921497855475444,0.0001118659307343,5.78616883108713e-17,1.5035948300616202e-17,5.8,1.391189,0.100322346927967,8.32232548143757e-05,3.1208720555390903e-17,1.1544016008367501e-17,8,2.831177,0.136687954220367,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,7.7e-16,
296.24005,-14.80796,RSG,C/O,0.011856079,,,14.74,,13.94,,13.66,,13.4,0.05,13.25,0.04,12.98,0.04,12.62,0.05,13.411,0.037,13.444,0.046,12.415,,8.746,,,,,,,,,,0.75,0.12533,,0.0024349402968314,5.843856712395561e-15,,1.25,0.214914,,0.0030359873428729,5.4867241136257706e-15,,1.66,0.260965,,0.0024430393101771,3.3466291920234304e-15,,2.19,0.278455,,0.0012261729727626,1.0218108106355201e-15,2.31375150087936e-16,3.6,0.743171,0.0886450277393358,0.0009006334588282,6.00422305885472e-16,1.44325777927735e-16,4.5,1.009682,0.0935525764246972,0.0007390908749145,3.82288383576503e-16,9.781237173367431e-17,5.8,1.391189,0.0989412877056193,0.0005810917328416,2.17909399815632e-16,8.14756981015405e-17,8,2.831177,0.137954214734091,0.0013375707968473,1.1914229188070301e-15,2.42543496198665e-16,3.368,0.635793,0.0804730296705714,0.0007200958291415,4.67797203859835e-16,1.2077739752046e-16,4.618,1.107319,0.0997438955666947,0.0003425333897341,8.505215768931699e-17,,12.082,6.275804,,0.0026543738903805,3.5879614630719004e-16,,22.194,4.739734,,3e-15,4.1e-15
296.25732,-14.77645,LPV,C/O,0.037181054,20.756,0.049,19.06,,17.3,,15.73,,13.54,0.05,12.96,0.05,12.59,0.04,11.99,0.05,14.449,0.054,13.622,0.054,11.923,,8.484,,,,,,,1.89836893979427e-05,7.59347575917709e-17,1.41775254741009e-17,0.75,0.12533,0.0743433821463313,4.55499932613967e-05,1.09319983827352e-16,,1.25,0.214914,,0.0001374991320205,2.48492407265995e-16,,1.66,0.260965,,0.00036301991865,4.972875597945779e-16,,2.19,0.278455,,0.0010778336525878,8.98194710489844e-16,2.0338396676242098e-16,3.6,0.743171,0.0886450277393376,0.0011763812047988,7.842541365325949e-16,1.91651146082319e-16,4.5,1.009682,0.0949508508082477,0.0010585170075161,5.47508796991111e-16,1.40085695196214e-16,5.8,1.391189,0.0989412877056193,0.0010381131605709,3.89292435214095e-16,1.45555322310799e-16,8,2.831177,0.137954214734092,0.0005141818923281,4.58000497916961e-16,9.63516915662053e-17,3.368,0.635793,0.082919817019306,0.0006112097809346,3.97061356172368e-16,1.03785183555651e-16,4.618,1.107319,0.100847056051579,0.0005388934591879,1.33809003274602e-16,,12.082,6.275804,,0.0033787969757244,4.56717623104136e-16,,22.194,4.739734,,1.22e-15,2.3e-15
296.23639,-14.83054,LPV,C/O,0.029568717,19.187,0.018,17.7,,16.76,,16.04,,14.94,0.07,14.69,0.05,14.74,0.08,14.17,0.05,15.187,0.103,15.384,0.148,12.409,,8.822,,20.169,0.007,20.929,19.612,19.027,8.0534250187643e-05,3.22137000750572e-16,5.61506268108297e-17,0.75,0.12533,0.0697815264255208,0.0001594,3.8256e-16,,1.25,0.214914,,0.0002260996846611,4.0861388794181e-16,,1.66,0.260965,,0.0002728540818419,3.73772714852053e-16,,2.19,0.278455,,0.0002968600383381,2.47383365281764e-16,5.79956628278376e-17,3.6,0.743171,0.0914687154373954,0.0002390826589106,1.59388439273776e-16,3.89503550394364e-17,4.5,1.009682,0.0949508508082495,0.0001461160220989,7.55772528098184e-17,2.0546444979438102e-17,5.8,1.391189,0.104439367847696,0.000139394197771,5.22728241641519e-17,1.9544658670606902e-17,8,2.831177,0.137954214734091,0.0002605654193293,2.32095088476242e-16,5.33759852781118e-17,3.368,0.635793,0.0898961584212614,0.0001206119379077,7.83533594030119e-17,2.34263412198336e-17,4.618,1.107319,0.113603547500542,0.000344431539149,8.55234743790126e-17,,12.082,6.275804,,0.0024749253086056,3.34539782185142e-16,,22.194,4.739734,,6.7e-16,7.2e-16
296.233093,-14.830748,C,C,0.029242037,19.897,0.029,17.39,,16.6,,16.31,,15.83,0.04,15.82,0.05,15.89,0.09,15.85,0.16,,,,,,,,,,,,,,4.18774876814031e-05,1.67509950725612e-16,2.99351449276717e-17,0.75,0.12533,0.0714057398718069,0.0002120744342257,5.08978642141698e-16,,1.25,0.214914,,0.0002619991948191,4.73492520757478e-16,,1.66,0.260965,,0.0002127798287995,2.9147921753365497e-16,,2.19,0.278455,,0.0001307831336705,1.08985944725499e-16,2.42424399843841e-17,3.6,0.743171,0.087226269289884,8.44399713163571e-05,5.62933142109048e-17,1.37566098573503e-17,4.5,1.009682,0.0949508508082495,5.06638093032536e-05,2.6205418605131202e-17,7.22903129458711e-18,5.8,1.391189,0.105803080594679,2.96650235060054e-05,1.1124383814752e-17,4.6488480135814e-18,8,2.831177,0.151644721915041,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,5.7e-16,
296.25088,-14.76786,O,C/O,0.039737772,19.442,0.019,15.5,,14.68,,14.19,,13.35,0.04,13.14,0.07,12.95,0.02,12.76,0.02,13.697,0.047,13.076,0.037,11.728,,8.707,,,,,,,6.36767104453603e-05,2.54706841781441e-16,4.44989833048297e-17,0.75,0.12533,0.0699294334569345,0.0012091726545965,2.9020143710316403e-15,,1.25,0.214914,,0.0015356772715544,2.77532037027909e-15,,1.66,0.260965,,0.0014994447057107,2.05403384343934e-15,,2.19,0.278455,,0.0012839607246281,1.06996727052349e-15,2.37999655884545e-16,3.6,0.743171,0.087226269289884,0.0009966624061853,6.64441604123577e-16,1.67687637745394e-16,4.5,1.009682,0.0977339657752552,0.0007597974652087,3.9299868890107003e-16,9.740872278941391e-17,5.8,1.391189,0.0961659236867156,0.0005107927175121,1.91547269067045e-16,6.93204059769649e-17,8,2.831177,0.134144303074397,0.0010278193232276,9.15516024252616e-16,1.90037912540879e-16,3.368,0.635793,0.0819139852599591,0.0010106256008581,6.56534604282006e-16,1.671427064004e-16,4.618,1.107319,0.0984994813183899,0.0006449156446665,1.60134657672539e-16,,12.082,6.275804,,0.0027514529882291,3.71918489893094e-16,,22.194,4.739734,,5e-15,5.9e-15
296.212616,-14.82485,C,C,0.0289744,19.713,0.029,17.39,,16.56,,16.25,,15.82,0.05,15.96,0.05,15.98,0.16,15.37,0.09,,,,,,,,,,,,,,4.96113013979586e-05,1.98445205591834e-16,3.54634812072981e-17,0.75,0.12533,0.0714057398718069,0.0002120744342257,5.08978642141698e-16,,1.25,0.214914,,0.0002718316095462,4.91261944963186e-16,,1.66,0.260965,,0.0002248694486828,3.08040340661463e-16,,2.19,0.278455,,0.0001319932551072,1.09994379256004e-16,2.49067300368045e-17,3.6,0.743171,0.0886450277393376,7.42246361076319e-05,4.94830907384213e-17,1.2092369819868601e-17,4.5,1.009682,0.0949508508082459,4.66334815765641e-05,2.41207663327056e-17,7.32934021660873e-18,5.8,1.391189,0.115231019612793,4.61577570361011e-05,1.7309158888537902e-17,6.7487912868091295e-18,8,2.831177,0.142982656586298,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,5.9e-16,
296.25522,-14.82579,S,C/O,0.034897318,19.095,0.012,16.82,0.03,15.86,0.03,15.52,0.02,15.35,0.03,15.45,0.04,15.14,0.06,15.27,0.09,,,,,,,,,20.998,0.011,23.055,19.623,18.388,8.76557922929702e-05,3.5062316917188098e-16,6.02744602684408e-17,0.75,0.12533,0.0688930248512545,0.0003584993041702,8.60398330008535e-16,1.58254097316466e-16,1.25,0.214914,0.0733264656229586,0.0005179644538911,9.3608033835757e-16,1.58392123999739e-16,1.66,0.260965,0.0678917155888996,0.0004404843217866,6.03403180529678e-16,8.15489755056034e-17,2.19,0.278455,0.0550526420412751,0.000203494061185,1.69578384320887e-16,3.70420899046668e-17,3.6,0.743171,0.0858028608283608,0.0001187266126069,7.915107507131001e-17,1.90258429300633e-17,4.5,1.009682,0.0935525764246954,0.0001010875894355,5.22866841908026e-17,1.37963735055307e-17,5.8,1.391189,0.101699028291126,5.06109741729595e-05,1.8979115314859802e-17,7.39990249630732e-18,8,2.831177,0.142982656586298,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,1.19e-15,1.3e-15
296.259796,-14.82215,C,C,0.036155664,19.729,0.026,17.409,,16.47,,16.006,,15.42,0.04,15.4,0.07,15.21,0.06,15.1,0.05,,,,,,,,,21.115,0.015,22.544,20.004,18.985,4.88855628157236e-05,1.95542251262895e-16,3.47100532141722e-17,0.75,0.12533,0.0709633746445419,0.000208395490544,5.00149177305609e-16,,1.25,0.214914,,0.0002953248259201,5.33719564915961e-16,,1.66,0.260965,,0.0002815337435207,3.85662662357189e-16,,2.19,0.278455,,0.0001907883004021,1.58990250335139e-16,3.53652171530888e-17,3.6,0.743171,0.087226269289884,0.0001243220254741,8.288135031608861e-17,2.09170794865947e-17,4.5,1.009682,0.0977339657752534,9.47758832264951e-05,4.90220085654285e-17,1.29349556321444e-17,5.8,1.391189,0.101699028291126,5.91895034741985e-05,2.21960638028245e-17,8.29904444219263e-18,8,2.831177,0.137954214734091,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,6.9e-16,
296.20154,-14.81282,LAV,C/O,0.030566225,,,19.18,0.6,17.3,0.3,15.91,0.2,14.36,0.03,13.83,0.04,13.44,0.04,13.0,0.04,14.407,0.052,14.056,0.05,12.039,,8.251,,,,,,,,,,0.75,0.12533,,4.07838590372759e-05,9.78812616894623e-17,4.03203455852542e-17,1.25,0.214914,0.149813535109328,0.0001374991320205,2.48492407265995e-16,6.888404131901e-17,1.66,0.260965,0.106261572794855,0.0003075604269594,4.21315653369048e-16,8.727486425987921e-17,2.19,0.278455,0.0817606637448804,0.0005064676834074,4.22056402839544e-16,9.21924765437042e-17,3.6,0.743171,0.0858028608283608,0.0005278956424574,3.51930428304991e-16,8.459484656662211e-17,4.5,1.009682,0.0935525764246972,0.0004838356226421,2.50259804814885e-16,6.40315168081787e-17,5.8,1.391189,0.0989412877056193,0.0004094913165676,1.53559243712867e-16,5.68011227665638e-17,8,2.831177,0.136687954220367,0.0005344619332381,4.76064667373641e-16,9.97710830455907e-17,3.368,0.635793,0.0826326741440511,0.0004098173072906,2.66230385853581e-16,6.9162192089744e-17,4.618,1.107319,0.100295826079167,0.0004842871128528,1.20250069405599e-16,,12.082,6.275804,,0.0041875701634601,5.660408439389189e-16,,22.194,4.739734,,9e-16,1.5e-15
296.248871,-14.764977,C,C,0.041261252,20.19,0.043,17.11,,15.994,,15.228,,14.5,0.04,14.56,0.04,14.62,0.04,14.12,0.04,,,,,,,,,,,,,,3.19727962097521e-05,1.2789118483900799e-16,2.35711979737281e-17,0.75,0.12533,0.0734641740053252,0.0002744658508527,6.58718042046647e-16,,1.25,0.214914,,0.0004578254770821,8.27395440509921e-16,,1.66,0.260965,,0.0005764086043452,7.896008278701501e-16,,2.19,0.278455,,0.0004451964977623,3.7099708146860598e-16,8.252325109019361e-17,3.6,0.743171,0.087226269289884,0.0002694933649397,1.79662243293184e-16,4.3186092144412997e-17,4.5,1.009682,0.0935525764246989,0.0001631916149942,8.440945603150641e-17,2.1597017973575702e-17,5.8,1.391189,0.0989412877056193,0.0001459636439187,5.47363664695284e-17,2.02468245900249e-17,8,2.831177,0.136687954220367,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,1.14e-15,
296.24728,-14.76419,LAV,C/O,0.041271646,20.227,0.035,18.94,1.05,17.79,0.92,16.8,0.63,16.43,0.05,15.87,0.03,15.41,0.06,15.34,0.07,,,,,,,,,,,,,,3.09015753072866e-05,1.23606301229146e-16,2.23859251946066e-17,0.75,0.12533,0.0722891208589527,5.08731134103061e-05,1.22095472184735e-16,7.22721193648766e-17,1.25,0.214914,0.201924294490841,8.75588313993917e-05,1.58238851926611e-16,8.3108284251781e-17,1.66,0.260965,0.18332902653386,0.0001354972419191,1.85612660163175e-16,7.03747434596302e-17,2.19,0.278455,0.139611000495414,7.52578382441666e-05,6.27148652034721e-17,1.42009276063277e-17,3.6,0.743171,0.0886450277393358,8.06395465709839e-05,5.3759697713989204e-17,1.2707382840847e-17,4.5,1.009682,0.0921497855475444,7.88311460420561e-05,4.07747307114084e-17,1.07588274756382e-17,5.8,1.391189,0.101699028291126,4.74509265180738e-05,1.77940974442777e-17,6.79551465593949e-18,8,2.831177,0.140475713293021,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,3e-16,4.1e-16
296.208893,-14.769947,C,C,0.038103204,19.455,0.017,17.025,,16.201,,15.758,,15.26,0.07,15.2,0.07,14.99,0.02,14.9,0.06,,,,,,,,,21.155,0.017,22.87,19.993,18.806,6.29188273047622e-05,2.51675309219049e-16,4.37680141085874e-17,0.75,0.12533,0.069633569004468,0.000296816689584,7.12360055001747e-16,,1.25,0.214914,,0.000378355417348,6.83774850628965e-16,,1.66,0.260965,,0.0003537777007971,4.84626987393365e-16,,2.19,0.278455,,0.0002210811623253,1.84234301937794e-16,4.31912244557617e-17,3.6,0.743171,0.0914687154373954,0.0001494679496671,9.964529977810001e-17,2.51478607427982e-17,4.5,1.009682,0.0977339657752552,0.0001160640818988,6.003314580973371e-17,1.4879825870943e-17,5.8,1.391189,0.0961659236867156,7.11614349296927e-05,2.66855380986348e-17,1.0084388126552e-17,8,2.831177,0.139216793977532,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,9e-16,
296.22778,-14.76111,LAV,C/O,0.040620709,20.242,0.059,18.35,0.34,17.01,0.15,16.18,0.09,15.14,0.06,15.03,0.05,14.9,0.03,14.84,0.09,,,,,,,,,,,,,,3.04775897992647e-05,1.21910359197059e-16,2.3249118234607102e-17,0.75,0.12533,0.0758047852119788,8.75968152929052e-05,2.10232356702973e-16,6.47371018783744e-17,1.25,0.214914,0.116584899763323,0.0001795973633885,3.24573548292644e-16,7.04999165302031e-17,1.66,0.260965,0.0853647378780646,0.0002398448817483,3.28554632531964e-16,5.3603163210277604e-17,2.19,0.278455,0.0656351282991245,0.0002469174249777,2.05764520814829e-16,4.74156331380219e-17,3.6,0.743171,0.0900591664592714,0.0001748026761127,1.16535117408481e-16,2.84781268848873e-17,4.5,1.009682,0.0949508508082477,0.0001260949925564,6.52215478740343e-17,1.64267102926487e-17,5.8,1.391189,0.0975558226919624,7.52046504144677e-05,2.82017439054254e-17,1.09957788687116e-17,8,2.831177,0.142982656586298,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,4.7e-16,6.5e-16
296.199615,-14.7809,C,C/O,0.03680545,20.491,0.043,18.414,,17.421,,17.201,,16.85,0.04,16.95,0.07,16.41,0.12,15.71,0.15,,,,,,,,,,,,,,2.42315178819545e-05,9.692607152781821e-17,1.78641211563871e-17,0.75,0.12533,0.0734641740053235,8.25825553404756e-05,1.98198132817141e-16,,1.25,0.214914,,0.0001229985400768,2.22286518211099e-16,,1.66,0.260965,,9.36548893568007e-05,1.28294368981919e-16,,2.19,0.278455,,5.11153971183544e-05,4.25961642652953e-17,9.47493695969023e-18,3.6,0.743171,0.0872262692898858,2.9822776726653e-05,1.9881851151101998e-17,5.0176578842190694e-18,4.5,1.009682,0.0977339657752552,3.13832445022925e-05,1.62327126735995e-17,4.67275146896593e-18,5.8,1.391189,0.109868712677812,3.37477401750251e-05,1.26554025656344e-17,5.23803473763371e-18,8,2.831177,0.150417811391453,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,2.7e-16,4.1e-16
296.261536,-14.769683,C,C,0.044918676,19.855,0.023,17.345,,16.483,,16.072,,15.65,0.03,15.6,0.03,15.54,0.06,15.01,0.06,,,,,,,,,,,,,,4.35291933833345e-05,1.74116773533338e-16,3.06979479524177e-17,0.75,0.12533,0.0705205583718556,0.0002210488791221,5.3051730989323e-16,,1.25,0.214914,,0.0002918098562397,5.27367210071809e-16,,1.66,0.260965,,0.0002649295825244,3.62917236334901e-16,,2.19,0.278455,,0.0001543660314666,1.28638359555506e-16,2.80992987338952e-17,3.6,0.743171,0.0858028608283608,0.0001034065567394,6.89377044929914e-17,1.62950656423365e-17,4.5,1.009682,0.0921497855475444,6.99355251470527e-05,3.61735474898548e-17,9.54475847749163e-18,5.8,1.391189,0.101699028291126,6.43049932235407e-05,2.41143724588278e-17,9.11275202337019e-18,8,2.831177,0.139216793977532,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,6.7e-16,
296.21631,-14.83196,LPV,C/O,0.033240039,,,20.37,,18.0,,15.89,,14.12,0.05,13.12,0.03,12.45,0.05,11.91,0.06,13.982,0.05,12.743,0.033,10.685,0.109,8.596,,,,,,,,,,0.75,0.12533,,1.36297634033818e-05,3.27114321681163e-17,,1.25,0.214914,,7.2160570262236e-05,1.30410669148619e-16,,1.66,0.260965,,0.000313278402207,4.29148496174105e-16,,2.19,0.278455,,0.0006317594387792,5.264661989827259e-16,1.19211104969708e-16,3.6,0.743171,0.0886450277393358,0.0010151917437377,6.76794495825139e-16,1.59976471757395e-16,4.5,1.009682,0.0921497855475444,0.0012041978302585,6.228609466854501e-16,1.61856752995499e-16,5.8,1.391189,0.100322346927969,0.0011174927051659,4.19059764437219e-16,1.58361480184002e-16,8,2.831177,0.139216793977532,0.0007905271286091,7.04151242822861e-16,1.47008924835102e-16,3.368,0.635793,0.0823453412926689,0.0013733786617495,8.92190555489114e-16,2.25709256976815e-16,4.618,1.107319,0.0979452617025451,0.0016853997004016,4.1849024178157005e-16,2.3562431833688797e-16,12.082,6.275804,0.19396848061076,0.0030476289950472,4.11953094761725e-16,,22.194,4.739734,,9e-16,1.2e-15
296.274109,-14.800164,C,C,0.044134702,19.935,0.018,17.57,,16.75,,16.4,,15.99,0.06,16.15,0.05,16.03,0.12,16.27,0.25,,,,,,,,,,,,,,4.04371574967614e-05,1.61748629987046e-16,2.8193864530942e-17,0.75,0.12533,0.0697815264255208,0.0001796752745143,4.31220658834503e-16,,1.25,0.214914,,0.0002281917592852,4.12394745696288e-16,,1.66,0.260965,,0.0001958531022962,2.6829192095380197e-16,,2.19,0.278455,,0.0001128630387674,9.40525323062227e-17,2.16731259105015e-17,3.6,0.743171,0.0900591664592714,6.23086120263201e-05,4.15390746842134e-17,1.01510606059745e-17,4.5,1.009682,0.0949508508082495,4.45346291659859e-05,2.30351530168893e-17,6.63090311901985e-18,5.8,1.391189,0.109868712677809,2.0148591726953e-05,7.55572189760739e-18,3.4295204466235397e-18,8,2.831177,0.162533677757228,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,5.2e-16,
296.202637,-14.773767,C,C,0.039080829,19.959,0.049,17.296,,16.414,,15.714,,15.17,0.04,15.48,0.07,15.43,0.06,14.78,0.05,15.14,0.069,15.578,0.167,12.46,,8.568,,,,,,,3.95531084032291e-05,1.58212433612917e-16,2.9539316105088903e-17,0.75,0.12533,0.0743433821463295,0.0002312535013807,5.55008403313854e-16,,1.25,0.214914,,0.0003109567271388,5.61969988805235e-16,,1.66,0.260965,,0.0003684091899585,5.04670123230922e-16,,2.19,0.278455,,0.0002401882396493,2.00156866374423e-16,4.45221705676425e-17,3.6,0.743171,0.087226269289884,0.0001154909828018,7.69939885345789e-17,1.94312637526506e-17,4.5,1.009682,0.0977339657752516,7.73923154726966e-05,4.00305080031189e-17,1.05624567435147e-17,5.8,1.391189,0.101699028291126,7.94775913323017e-05,2.98040967496131e-17,1.11436660879022e-17,8,2.831177,0.137954214734091,0.0002720926298598,2.4236279381814003e-16,5.24411631598607e-17,3.368,0.635793,0.0850673583534043,0.0001008765673286,6.55326336045555e-17,2.00912071032951e-17,4.618,1.107319,0.116137082875387,0.0003286267504261,8.15990937989234e-17,,12.082,6.275804,,0.0031272463678876,4.22715107851808e-16,,22.194,4.739734,,7.8e-16,
296.212219,-14.830112,C,C,0.033542679,19.653,0.024,17.27,,16.343,,16.036,,15.54,0.04,15.72,0.09,15.49,0.07,15.7,0.15,,,,,,,,,,,,,,5.24300919722388e-05,2.0972036788895499e-16,3.70589871417643e-17,0.75,0.12533,0.0706682139690198,0.0002368581413805,5.6845953931331695e-16,,1.25,0.214914,,0.0003319708547305,5.999473278262679e-16,,1.66,0.260965,,0.0002738611674093,3.75152284122388e-16,,2.19,0.278455,,0.0001708251218591,1.42354268215993e-16,3.16647693648859e-17,3.6,0.743171,0.087226269289884,9.25865874313416e-05,6.17243916208944e-17,1.6071413027367302e-17,4.5,1.009682,0.100499359049024,7.32314849044104e-05,3.78783542609019e-17,1.0146102503075901e-17,5.8,1.391189,0.103071359462412,3.40600041702103e-05,1.2772501563828901e-17,5.28650167632677e-18,8,2.831177,0.150417811391453,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,7.2e-16,
296.27341,-14.80861,S,C/O,0.043961252,20.104,0.023,17.6,0.03,16.62,0.03,16.27,0.05,15.96,0.06,16.12,0.03,15.61,0.06,15.69,0.08,,,,,,,,,,,,,,3.46083281126375e-05,1.3843331245055002e-16,2.44067158737816e-17,0.75,0.12533,0.0705205583718556,0.0001747786244652,4.19468698716536e-16,7.71533811173709e-17,1.25,0.214914,0.0733264656229586,0.0002572171705865,4.64850308289002e-16,7.865631255647981e-17,1.66,0.260965,0.0678917155888996,0.0002207651186924,3.02417970811567e-16,4.45003210885304e-17,2.19,0.278455,0.0596196044098516,0.000116025043309,9.668753609086351e-17,2.22803266673427e-17,3.6,0.743171,0.0900591664592714,6.4054268676696e-05,4.2702845784464e-17,1.00938329799356e-17,4.5,1.009682,0.0921497855475444,6.5568891312286e-05,3.3914943782216903e-17,8.94880291377985e-18,5.8,1.391189,0.101699028291126,3.43751575085686e-05,1.28906840657132e-17,4.9744779202420494e-18,8,2.831177,0.141730993837829,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,5.2e-16,6.3e-16
296.25696,-14.83051,LPV,C/O,0.039478946,,,20.3,,18.37,,16.42,,14.38,0.05,13.54,0.06,12.91,0.06,12.19,0.04,,,,,,,,,,,,,,,,,0.75,0.12533,,1.45374527793332e-05,3.48898866703996e-17,,1.25,0.214914,,5.13215727234327e-05,9.27498302230712e-17,,1.66,0.260965,,0.0001922783803134,2.63395041525275e-16,,2.19,0.278455,,0.0004972236063913,4.1435300532613597e-16,9.38245982513087e-17,3.6,0.743171,0.0886450277393358,0.0006895219201496,4.596812800997501e-16,1.141727761121e-16,4.5,1.009682,0.0963446376879293,0.0007883114604205,4.07747307114084e-16,1.07588274756382e-16,5.8,1.391189,0.101699028291126,0.0008634649172677,3.23799343975418e-16,1.1977244641339299e-16,8,2.831177,0.136687954220367,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,7.6e-16,1.2e-15
