Ra(J2000) deg,Types,RUN,DCG,imag,e_imag,J,eJ,H,eH,Ks,eKs,IRAC1,e_IRAC1,IRAC2,e_IRAC2,IRAC3,e_IRAC3,IRAC4,e_IRAC4,WISE1,e_WISE1,WISE2,e_WISE2,WISE3,e_WISE3,WISE4,e_WISE4,VmagLGGS,e_VmagLGGS,BmagLGGS,RmagLGSS,ImagLGSS,Flux_imag,Flambda_imag,err_Flambda_imag,lambda_imag,err_lambda_imag,err_Flambda_prime_imag,Flux_J,Flambda_J,err_Flambda_J,lambda_J,err_lambda_J,err_Flambda_prime_J,Flux_H,Flambda_H,err_Flambda_H,lambda_H,err_lambda_H,err_Flambda_prime_H,Flux_Ks,Flambda_Ks,err_Flambda_Ks,lambda_Ks,err_lambda_Ks,err_Flambda_prime_Ks,Flux_IRAC1,Flambda_IRAC1,err_Flambda_IRAC1,lambda_IRAC1,err_lambda_IRAC1,err_Flambda_prime_IRAC1,Flux_IRAC2,Flambda_IRAC2,err_Flambda_IRAC2,lambda_IRAC2,err_lambda_IRAC2,err_Flambda_prime_IRAC2,Flux_IRAC3,Flambda_IRAC3,err_Flambda_IRAC3,lambda_IRAC3,err_lambda_IRAC3,err_Flambda_prime_IRAC3,Flux_IRAC4,Flambda_IRAC4,err_Flambda_IRAC4,lambda_IRAC4,err_lambda_IRAC4,err_Flambda_prime_IRAC4,Flux_WISE1,Flambda_WISE1,err_Flambda_WISE1,lambda_WISE1,err_lambda_WISE1,err_Flambda_prime_WISE1,Flux_WISE2,Flambda_WISE2,err_Flambda_WISE2,lambda_WISE2,err_lambda_WISE2,err_Flambda_prime_WISE2,Flux_WISE3,Flambda_WISE3,err_Flambda_WISE3,lambda_WISE3,err_lambda_WISE3,err_Flambda_prime_WISE3,Flux_WISE4,Flambda_WISE4,err_Flambda_WISE4,lambda_WISE4,err_lambda_WISE4,err_Flambda_prime_WISE4,f_scale_c,f_scale_o,J-Ks,Log(M/Ms),M/Ms,Log(t),t,Log(dt),dt
296.281311,C,C,0.193908991,19.492,0.013,16.96,89.99,16.35,89.99,16,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,6.08E-05,2.43E-16,4.19E-17,0.75,0.12533,0.069041235,0.000262113,6.29E-16,89.99,1.25,0.214914,89.99,0.000329837,5.96E-16,89.99,1.66,0.260965,89.99,0.000265418,3.64E-16,89.99,2.19,0.278455,89.99,89.99,89.99,89.99,3.6,0.743171,89.99,89.99,89.99,89.99,4.5,1.009682,89.99,89.99,89.99,89.99,5.8,1.391189,89.99,89.99,89.99,89.99,8,2.831177,89.99,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,9.00E-16,89.99,0.96,0.2463,1.763193597,9.0398864,1096191424,5.447365462,280133.7671
,C,C,0.178313737,20.002,0.036,17.49,89.99,89.99,89.99,15.75244,89.99,15.6,0.04,15.71,0.05,15.4,0.07,15.12,0.09,15.898,0.056,16.414,0.276,12.459,89.99,9.008,89.99,89.99,89.99,89.99,89.99,89.99,3.80E-05,1.52E-16,2.76E-17,0.75,0.12533,0.072436176,0.000160875,3.86E-16,89.99,1.25,0.214914,89.99,89.99,89.99,89.99,1.66,0.260965,89.99,0.000283616,3.89E-16,89.99,2.19,0.278455,89.99,0.000161641,1.35E-16,3.00E-17,3.6,0.743171,0.087226269,9.34E-05,6.23E-17,1.52E-17,4.5,1.009682,0.094950851,7.96E-05,4.12E-17,1.10E-17,5.8,1.391189,0.103071359,5.81E-05,2.18E-17,8.50E-18,8,2.831177,0.142982657,0.000135368,1.21E-16,2.55E-17,3.368,0.635793,0.08320677,4.67E-05,3.03E-17,1.06E-17,4.618,1.107319,0.130392713,0.00032893,8.17E-17,89.99,12.082,6.275804,89.99,0.002085269,2.82E-16,89.99,22.194,4.739734,89.99,5.00E-16,89.99,1.1,0.27598032,1.887905797,8.960580585,913230873,5.459587633,288129.4383
296.152313,C,C,0.078813042,19.95,0.019,16.94,89.99,16.3,89.99,15.91,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,3.99E-05,1.60E-16,2.79E-17,0.75,0.12533,0.069929433,0.000266986,6.41E-16,89.99,1.25,0.214914,89.99,0.000345382,6.24E-16,89.99,1.66,0.260965,89.99,0.000288357,3.95E-16,89.99,2.19,0.278455,89.99,89.99,89.99,89.99,3.6,0.743171,89.99,89.99,89.99,89.99,4.5,1.009682,89.99,89.99,89.99,89.99,5.8,1.391189,89.99,89.99,89.99,89.99,8,2.831177,89.99,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,8.00E-16,89.99,1.03,0.25656,1.805344137,9.01247168,1029133416,5.454278939,284628.8638
,C,C/O,0.198792226,89.99,89.99,17.334,89.99,89.99,89.99,15.7855,89.99,15.55,0.06,15.53,0.08,14.85,0.08,14.72,0.08,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,0.75,0.12533,89.99,0.000185733,4.46E-16,89.99,1.25,0.214914,89.99,89.99,89.99,89.99,1.66,0.260965,89.99,0.000288623,3.95E-16,89.99,2.19,0.278455,89.99,0.000169259,1.41E-16,3.25E-17,3.6,0.743171,0.090059166,0.000110293,7.35E-17,1.89E-17,4.5,1.009682,0.099118864,0.000132038,6.83E-17,1.86E-17,5.8,1.391189,0.104439368,8.40E-05,3.15E-17,1.22E-17,8,2.831177,0.141730994,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,7.90E-16,9.10E-16,1.1,0.270294,1.863348122,8.975774432,945745823.3,5.459031695,287760.8415
,C,C/O,0.306160743,20.089,0.04,17.296,89.99,16.557,89.99,15.79304,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,3.51E-05,1.40E-16,2.57E-17,0.75,0.12533,0.073023902,0.000192348,4.62E-16,89.99,1.25,0.214914,89.99,0.000272584,4.93E-16,89.99,1.66,0.260965,89.99,0.000289955,3.97E-16,89.99,2.19,0.278455,89.99,89.99,89.99,89.99,3.6,0.743171,89.99,89.99,89.99,89.99,4.5,1.009682,89.99,89.99,89.99,89.99,5.8,1.391189,89.99,89.99,89.99,89.99,8,2.831177,89.99,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,8.20E-16,9.40E-16,1.1,0.26899712,1.857792135,8.979239695,953322175.4,5.458792707,287602.5332
296.4267083,C,C,0.202395495,20.11,0.026,17.289,89.99,89.99,89.99,15.78604,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,3.44E-05,1.38E-16,2.44E-17,0.75,0.12533,0.070963375,0.000193592,4.65E-16,89.99,1.25,0.214914,89.99,89.99,89.99,89.99,1.66,0.260965,89.99,0.00029183,4.00E-16,89.99,2.19,0.278455,89.99,89.99,89.99,89.99,3.6,0.743171,89.99,89.99,89.99,89.99,4.5,1.009682,89.99,89.99,89.99,89.99,5.8,1.391189,89.99,89.99,89.99,89.99,8,2.831177,89.99,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,7.90E-16,89.99,1.1,0.27020112,1.862949661,8.976022607,946286419.4,5.459015986,287750.4331
295.9795,C,C/O,0.263337726,19.863,0.012,17.459,89.99,89.99,89.99,15.6621,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,4.32E-05,1.73E-16,2.97E-17,0.75,0.12533,0.068893025,0.000165534,3.97E-16,89.99,1.25,0.214914,89.99,89.99,89.99,89.99,1.66,0.260965,89.99,0.00030362,4.16E-16,89.99,2.19,0.278455,89.99,89.99,89.99,89.99,3.6,0.743171,89.99,89.99,89.99,89.99,4.5,1.009682,89.99,89.99,89.99,89.99,5.8,1.391189,89.99,89.99,89.99,89.99,8,2.831177,89.99,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,7.00E-16,7.80E-16,1.1,0.2915188,1.956675468,8.919061766,829968799.3,5.457284137,286605.2473
296.048125,C,C,0.20664862,19.892,0.026,17.44,89.99,89.99,89.99,15.65414,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,15.563,0.045,15.771,0.16,12.474,89.99,8.983,89.99,89.99,89.99,89.99,89.99,89.99,4.21E-05,1.68E-16,2.99E-17,0.75,0.12533,0.070963375,0.000168457,4.04E-16,89.99,1.25,0.214914,89.99,89.99,89.99,89.99,1.66,0.260965,89.99,0.000306712,4.20E-16,89.99,2.19,0.278455,89.99,89.99,89.99,89.99,3.6,0.743171,89.99,89.99,89.99,89.99,4.5,1.009682,89.99,89.99,89.99,89.99,5.8,1.391189,89.99,89.99,89.99,89.99,8,2.831177,89.99,0.000184296,1.64E-16,3.39E-17,3.368,0.635793,0.081626176,8.44E-05,5.49E-17,1.67E-17,4.618,1.107319,0.115205394,0.000324416,8.06E-17,89.99,12.082,6.275804,89.99,0.002133841,2.88E-16,89.99,22.194,4.739734,89.99,7.90E-16,89.99,1.1,0.29288792,1.96285365,8.915403478,823006902.8,5.456832596,286307.4149
296.4017917,C,C/O,0.183133855,20.12,0.025,17.302,89.99,89.99,89.99,15.69968,89.99,15.24,0.11,15.2,0.09,14.91,0.07,14.67,0.06,15.588,0.05,15.736,0.147,12.472,89.99,8.462,89.99,89.99,89.99,89.99,89.99,89.99,3.41E-05,1.36E-16,2.42E-17,0.75,0.12533,0.070815819,0.000191288,4.59E-16,89.99,1.25,0.214914,89.99,89.99,89.99,89.99,1.66,0.260965,89.99,0.000308127,4.22E-16,89.99,2.19,0.278455,89.99,0.000225191,1.88E-16,4.70E-17,3.6,0.743171,0.097061604,0.000149468,9.96E-17,2.59E-17,4.5,1.009682,0.100499359,0.000124939,6.46E-17,1.73E-17,5.8,1.391189,0.103071359,8.80E-05,3.30E-17,1.25E-17,8,2.831177,0.139216794,0.000180101,1.60E-16,3.35E-17,3.368,0.635793,0.082345341,8.72E-05,5.67E-17,1.69E-17,4.618,1.107319,0.113469793,0.000325015,8.07E-17,89.99,12.082,6.275804,89.99,0.003447959,4.66E-16,89.99,22.194,4.739734,89.99,7.70E-16,8.00E-16,1.1,0.28505504,1.927769212,8.936332933,863640366.7,5.458890205,287667.1066
295.9715833,C,C/O,0.269250306,19.748,0.095,17.525,89.99,89.99,89.99,15.59838,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,15.731,0.056,15.579,0.132,12.553,89.99,8.969,89.99,89.99,89.99,89.99,89.99,89.99,4.80E-05,1.92E-16,3.94E-17,0.75,0.12533,0.081025489,0.000155772,3.74E-16,89.99,1.25,0.214914,89.99,89.99,89.99,89.99,1.66,0.260965,89.99,0.000311552,4.27E-16,89.99,2.19,0.278455,89.99,89.99,89.99,89.99,3.6,0.743171,89.99,89.99,89.99,89.99,4.5,1.009682,89.99,89.99,89.99,89.99,5.8,1.391189,89.99,89.99,89.99,89.99,8,2.831177,89.99,0.000157876,1.41E-16,2.97E-17,3.368,0.635793,0.08320677,0.000100784,6.55E-17,1.92E-17,4.618,1.107319,0.11145852,0.00030165,7.49E-17,89.99,12.082,6.275804,89.99,0.002161534,2.92E-16,89.99,22.194,4.739734,89.99,8.10E-16,8.20E-16,1.1,0.30247864,2.006682392,8.889777074,775848766.4,5.452654046,283565.9276
296.436125,C,C/O,0.226327084,19.943,0.018,17.403,89.99,89.99,89.99,15.62542,89.99,15.1,0.1,15.13,0.08,14.91,0.06,14.43,0.07,15.239,0.043,15.535,0.126,12.226,89.99,8.866,89.99,89.99,89.99,89.99,89.99,89.99,4.01E-05,1.61E-16,2.80E-17,0.75,0.12533,0.069781526,0.000174296,4.18E-16,89.99,1.25,0.214914,89.99,89.99,89.99,89.99,1.66,0.260965,89.99,0.000315595,4.32E-16,89.99,2.19,0.278455,89.99,0.000256184,2.13E-16,5.26E-17,3.6,0.743171,0.095670119,0.000159422,1.06E-16,2.72E-17,4.5,1.009682,0.099118864,0.000124939,6.46E-17,1.71E-17,5.8,1.391189,0.101699028,0.00010971,4.11E-17,1.57E-17,8,2.831177,0.140475713,0.00024838,2.21E-16,4.56E-17,3.368,0.635793,0.081338177,0.000104952,6.82E-17,1.98E-17,4.618,1.107319,0.110651396,0.000407665,1.01E-16,89.99,12.082,6.275804,89.99,0.002376633,3.21E-16,89.99,22.194,4.739734,89.99,8.40E-16,9.00E-16,1.1,0.29782776,1.985307394,8.902204225,798370029.4,5.454896165,285033.67
296.17438,LPV,C/O,0.066946934,89.99,89.99,18.38,89.99,17.16,89.99,15.5688,89.99,14.93,0.03,14.85,0.1,14.5,0.04,14.08,0.05,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,0.75,0.12533,89.99,7.09E-05,1.70E-16,89.99,1.25,0.214914,89.99,0.000156423,2.83E-16,89.99,1.66,0.260965,89.99,0.000255818,3.50E-16,89.99,2.19,0.278455,89.99,0.000299607,2.50E-16,5.45E-17,3.6,0.743171,0.085802861,0.000206323,1.38E-16,3.64E-17,4.5,1.009682,0.10187548,0.000182263,9.43E-17,2.41E-17,5.8,1.391189,0.098941288,0.000151441,5.68E-17,2.12E-17,8,2.831177,0.137954215,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,5.50E-16,6.10E-16,1.1,0.3075664,2.030328916,8.876182579,751938945.8,5.449767781,281687.6332
296.4300833,C,C/O,0.203865384,20.049,0.028,17.277,89.99,89.99,89.99,15.57532,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,15.286,0.043,15.493,0.119,11.962,89.99,8.675,89.99,89.99,89.99,89.99,89.99,89.99,3.64E-05,1.46E-16,2.60E-17,0.75,0.12533,0.071258335,0.000195744,4.70E-16,89.99,1.25,0.214914,89.99,89.99,89.99,89.99,1.66,0.260965,89.99,0.000336923,4.62E-16,89.99,2.19,0.278455,89.99,89.99,89.99,89.99,3.6,0.743171,89.99,89.99,89.99,89.99,4.5,1.009682,89.99,89.99,89.99,89.99,5.8,1.391189,89.99,89.99,89.99,89.99,8,2.831177,89.99,0.000237857,2.12E-16,4.36E-17,3.368,0.635793,0.081338177,0.000109091,7.09E-17,2.04E-17,4.618,1.107319,0.109707851,0.00051988,1.29E-16,89.99,12.082,6.275804,89.99,0.002833754,3.83E-16,89.99,22.194,4.739734,89.99,7.50E-16,7.70E-16,1.1,0.30644496,2.025092942,8.879179067,757145014.2,5.450441171,282124.7392
296.18011,LAV,C/O,0.071172956,19.405,0.098,16.82,0.16,16.27,0.2,15.74,0.12,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,6.59E-05,2.64E-16,5.44E-17,0.75,0.12533,0.081457728,0.000298187,7.16E-16,1.69E-16,1.25,0.214914,0.091994296,0.000355059,6.42E-16,1.52E-16,1.66,0.260965,0.09244266,0.000337233,4.62E-16,8.09E-17,2.19,0.278455,0.070092714,89.99,89.99,89.99,3.6,0.743171,89.99,89.99,89.99,89.99,4.5,1.009682,89.99,89.99,89.99,89.99,5.8,1.391189,89.99,89.99,89.99,89.99,8,2.831177,89.99,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,1.00E-15,1.10E-15,1.08,0.27812,1.897230073,8.95486336,901287525.2,5.459594585,288134.0511
296.1095,C,C/O,0.178132977,20.128,0.066,17.701,89.99,89.99,89.99,15.48044,89.99,15.01,0.04,15.04,0.06,15.09,0.05,14.73,0.08,15.116,0.04,15.168,0.101,12.175,89.99,8.678,89.99,89.99,89.99,89.99,89.99,89.99,3.39E-05,1.35E-16,2.62E-17,0.75,0.12533,0.076824849,0.000132461,3.18E-16,89.99,1.25,0.214914,89.99,89.99,89.99,89.99,1.66,0.260965,89.99,0.000322352,4.42E-16,89.99,2.19,0.278455,89.99,0.000278325,2.32E-16,5.16E-17,3.6,0.743171,0.087226269,0.0001732,1.15E-16,2.87E-17,4.5,1.009682,0.096344638,0.000105852,5.48E-17,1.42E-17,5.8,1.391189,0.100322347,8.32E-05,3.12E-17,1.20E-17,8,2.831177,0.141730994,0.000278174,2.48E-16,5.07E-17,3.368,0.635793,0.080905819,0.00014716,9.56E-17,2.68E-17,4.618,1.107319,0.107272137,0.000427271,1.06E-16,89.99,12.082,6.275804,89.99,0.002825935,3.82E-16,89.99,22.194,4.739734,89.99,7.90E-16,8.50E-16,1.1,0.32276432,2.102637085,8.835573737,684815745.1,5.438801263,274663.6981
296.17468,C,C/O,0.055864397,89.99,89.99,17.8,89.99,16.75,89.99,15.4718,89.99,15,0.04,14.84,0.06,14.87,0.05,14.46,0.05,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,0.75,0.12533,89.99,0.000120917,2.90E-16,89.99,1.25,0.214914,89.99,0.000228192,4.12E-16,89.99,1.66,0.260965,89.99,0.000316177,4.33E-16,89.99,2.19,0.278455,89.99,0.0002809,2.34E-16,5.21E-17,3.6,0.743171,0.087226269,0.000208232,1.39E-16,3.45E-17,4.5,1.009682,0.096344638,0.000129628,6.70E-17,1.74E-17,5.8,1.391189,0.100322347,0.00010672,4.00E-17,1.50E-17,8,2.831177,0.137954215,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,7.75E-16,8.00E-16,1.1,0.3242504,2.109844267,8.831602931,678582930.9,5.437565997,273883.5809
296.0512917,C,C,0.19017054,20.133,0.028,17.477,89.99,89.99,89.99,15.46344,89.99,15.45,0.07,15.77,0.07,15.34,0.08,14.94,0.11,15.732,0.05,16.054,0.203,12.545,89.99,8.191,89.99,89.99,89.99,89.99,89.99,89.99,3.37E-05,1.35E-16,2.40E-17,0.75,0.12533,0.071258335,0.000162813,3.91E-16,89.99,1.25,0.214914,89.99,89.99,89.99,89.99,1.66,0.260965,89.99,0.000345088,4.73E-16,89.99,2.19,0.278455,89.99,0.000185589,1.55E-16,3.63E-17,3.6,0.743171,0.091468715,8.84E-05,5.89E-17,1.49E-17,4.5,1.009682,0.097733966,8.41E-05,4.35E-17,1.18E-17,5.8,1.391189,0.104439368,6.86E-05,2.57E-17,1.02E-17,8,2.831177,0.145475212,0.000157731,1.40E-16,2.93E-17,3.368,0.635793,0.082345341,6.51E-05,4.23E-17,1.36E-17,4.618,1.107319,0.120897307,0.000303881,7.55E-17,89.99,12.082,6.275804,89.99,0.004425497,5.98E-16,89.99,22.194,4.739734,89.99,4.90E-16,89.99,1.1,0.32568832,2.116841397,8.827760809,672606111.2,5.436346841,273115.8096
295.9872917,C,C/O,0.256970923,20.212,0.024,17.719,89.99,89.99,89.99,15.44324,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,15.858,0.058,16.275,0.229,12.146,89.99,9.002,89.99,22.088,0.028,23.791,20.397,19.002,3.13E-05,1.25E-16,2.21E-17,0.75,0.12533,0.070668214,0.000130283,3.13E-16,89.99,1.25,0.214914,89.99,89.99,89.99,89.99,1.66,0.260965,89.99,0.00032895,4.51E-16,89.99,2.19,0.278455,89.99,89.99,89.99,89.99,3.6,0.743171,89.99,89.99,89.99,89.99,4.5,1.009682,89.99,89.99,89.99,89.99,5.8,1.391189,89.99,89.99,89.99,89.99,8,2.831177,89.99,0.000140448,1.25E-16,2.65E-17,3.368,0.635793,0.083493534,5.31E-05,3.45E-17,1.14E-17,4.618,1.107319,0.124303085,0.000438837,1.09E-16,89.99,12.082,6.275804,89.99,0.002096825,2.83E-16,89.99,22.194,4.739734,89.99,5.40E-16,5.60E-16,1.1,0.32916272,2.133844265,8.818477212,658380883.2,5.43330933,271212.2679
296.01275,C,C/O,0.225818294,20.04,0.027,17.353,89.99,89.99,89.99,15.45536,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,15.807,0.048,16.016,0.183,12.363,89.99,8.942,89.99,89.99,89.99,89.99,89.99,89.99,3.67E-05,1.47E-16,2.61E-17,0.75,0.12533,0.07111088,0.000182511,4.38E-16,89.99,1.25,0.214914,89.99,89.99,89.99,89.99,1.66,0.260965,89.99,0.000358039,4.90E-16,89.99,2.19,0.278455,89.99,89.99,89.99,89.99,3.6,0.743171,89.99,89.99,89.99,89.99,4.5,1.009682,89.99,89.99,89.99,89.99,5.8,1.391189,89.99,89.99,89.99,89.99,8,2.831177,89.99,0.000147203,1.31E-16,2.73E-17,3.368,0.635793,0.082057818,6.74E-05,4.38E-17,1.37E-17,4.618,1.107319,0.118259182,0.000359338,8.92E-17,89.99,12.082,6.275804,89.99,0.002215961,3.00E-16,89.99,22.194,4.739734,89.99,5.10E-16,5.50E-16,1.1,0.32707808,2.123626226,8.82404737,666879504.5,5.435146995,272362.3014
296.4752083,C,C,0.263512272,19.744,0.018,17.07,89.99,89.99,89.99,15.56152,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,15.164,0.04,15.185,0.099,11.857,89.99,8.529,89.99,89.99,89.99,89.99,89.99,89.99,4.82E-05,1.93E-16,3.36E-17,0.75,0.12533,0.069781526,0.000236858,5.68E-16,89.99,1.25,0.214914,89.99,89.99,89.99,89.99,1.66,0.260965,89.99,0.000358369,4.91E-16,89.99,2.19,0.278455,89.99,89.99,89.99,89.99,3.6,0.743171,89.99,89.99,89.99,89.99,4.5,1.009682,89.99,89.99,89.99,89.99,5.8,1.391189,89.99,89.99,89.99,89.99,8,2.831177,89.99,0.000266144,2.37E-16,4.85E-17,3.368,0.635793,0.080905819,0.000144874,9.41E-17,2.63E-17,4.618,1.107319,0.107000657,0.000572668,1.42E-16,89.99,12.082,6.275804,89.99,0.00324162,4.38E-16,89.99,22.194,4.739734,89.99,7.00E-16,89.99,1.1,0.30881856,2.036191218,8.872836808,746168322.4,5.448991898,281184.8376
296.5227083,C,C/O,0.295607886,20.228,0.026,17.42,89.99,89.99,89.99,15.43266,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,15.251,0.042,14.585,0.068,12.545,89.99,8.874,89.99,20.859,0.009,23.537,19.564,18.543,3.09E-05,1.23E-16,2.19E-17,0.75,0.12533,0.070963375,0.000171589,4.12E-16,89.99,1.25,0.214914,89.99,89.99,89.99,89.99,1.66,0.260965,89.99,0.00035738,4.90E-16,89.99,2.19,0.278455,89.99,89.99,89.99,89.99,3.6,0.743171,89.99,89.99,89.99,89.99,4.5,1.009682,89.99,89.99,89.99,89.99,5.8,1.391189,89.99,89.99,89.99,89.99,8,2.831177,89.99,0.00024565,2.19E-16,4.50E-17,3.368,0.635793,0.081194105,0.000251762,1.64E-16,4.37E-17,4.618,1.107319,0.10277087,0.000303881,7.55E-17,89.99,12.082,6.275804,89.99,0.002359186,3.19E-16,89.99,22.194,4.739734,89.99,8.20E-16,8.50E-16,1.1,0.33098248,2.142804156,8.813614813,651050704.9,5.431669865,270190.3692
296.21112,LAV,C/O,0.110692002,89.99,89.99,19.26,0.36,17.55,0.2,15.4276,0.13,14.63,0.04,14.12,0.05,13.66,0.05,13.28,0.03,15.275,0.057,14.395,0.064,11.736,89.99,8.838,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,0.75,0.12533,89.99,3.15E-05,7.56E-17,2.39E-17,1.25,0.214914,0.119233184,0.000109219,1.97E-16,4.68E-17,1.66,0.260965,0.09244266,0.000224869,3.08E-16,5.52E-17,2.19,0.278455,0.071568467,0.000394959,3.29E-16,7.32E-17,3.6,0.743171,0.087226269,0.000404155,2.69E-16,6.58E-17,4.5,1.009682,0.094950851,0.000395092,2.04E-16,5.31E-17,5.8,1.391189,0.100322347,0.000316406,1.19E-16,4.34E-17,8,2.831177,0.135417991,0.00024028,2.14E-16,4.53E-17,3.368,0.635793,0.083350176,0.00029991,1.95E-16,5.17E-17,4.618,1.107319,0.102222078,0.000640181,1.59E-16,89.99,12.082,6.275804,89.99,0.002438721,3.30E-16,89.99,22.194,4.739734,89.99,5.00E-16,5.60E-16,1.1,0.3318528,2.147102611,8.811289318,647573873,5.430874701,269696.1213
296.299103,C,C,0.071464883,20.252,0.052,17.28,89.99,16.529,89.99,15.46102,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,3.02E-05,1.21E-16,2.27E-17,0.75,0.12533,0.07478232,0.000195204,4.68E-16,89.99,1.25,0.214914,89.99,0.000279705,5.05E-16,89.99,1.66,0.260965,89.99,0.000363354,4.98E-16,89.99,2.19,0.278455,89.99,89.99,89.99,89.99,3.6,0.743171,89.99,89.99,89.99,89.99,4.5,1.009682,89.99,89.99,89.99,89.99,5.8,1.391189,89.99,89.99,89.99,89.99,8,2.831177,89.99,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,7.70E-16,89.99,1.1,0.32610456,2.11887121,8.826648616,670885824.7,5.435989663,272891.2828
296.539612,C,C/O,0.324356285,20.419,0.057,17.39,89.99,16.48,89.99,15.4206,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,15.174,0.041,15.152,0.109,12.123,89.99,8.626,89.99,89.99,89.99,89.99,89.99,89.99,2.59E-05,1.04E-16,1.97E-17,0.75,0.12533,0.075512898,0.000176396,4.23E-16,89.99,1.25,0.214914,89.99,0.000292617,5.29E-16,89.99,1.66,0.260965,89.99,0.00036302,4.97E-16,89.99,2.19,0.278455,89.99,89.99,89.99,89.99,3.6,0.743171,89.99,89.99,89.99,89.99,4.5,1.009682,89.99,89.99,89.99,89.99,5.8,1.391189,89.99,89.99,89.99,89.99,8,2.831177,89.99,0.000263704,2.35E-16,4.82E-17,3.368,0.635793,0.081049986,0.000149345,9.70E-17,2.75E-17,4.618,1.107319,0.108356363,0.000448232,1.11E-16,89.99,12.082,6.275804,89.99,0.002964573,4.01E-16,89.99,22.194,4.739734,89.99,9.20E-16,1.00E-15,1.1,0.3330568,2.153063309,8.80807223,642794615.9,5.429763348,269006.8558
