#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   U      B      V      R      I      J      H      K        Mact
 3  10.07 -2.43  0.25385 -1.751 3.631  5.064 14.50  0.038 0.78 23.148 25.616 24.966 23.811 23.088 22.456 21.656 21.129 20.967  0.254 
 3  10.07 -2.43  0.42639 -1.307 3.658  4.953 14.80  0.038 0.00 22.837 24.701 24.320 23.317 22.702 22.141 21.441 20.954 20.805  0.426 
 3  10.07 -2.43  0.31395 -1.584 3.641  5.029 14.90  0.038 0.88 23.002 25.233 24.684 23.588 22.910 22.306 21.546 21.033 20.872  0.314 
 3  10.07 -2.43  0.25757 -1.741 3.632  5.062 15.90  0.038 0.00 25.022 27.381 26.776 25.649 24.948 24.328 23.547 23.025 22.861  0.258 
 3  10.07 -2.41  0.15026 -2.271 3.596  5.216 13.30  0.038 0.85 23.232 26.587 25.544 24.162 23.283 22.555 21.635 21.100 20.952  0.150 
 3  10.07 -2.41  0.43171 -1.292 3.659  4.947 13.60  0.038 0.79 21.089 23.027 22.611 21.590 20.962 20.392 19.679 19.186 19.034  0.432 
 3  10.07 -2.41  0.45107 -1.237 3.663  4.925 14.60  0.038 0.00 22.461 24.246 23.901 22.920 22.318 21.767 21.079 20.596 20.452  0.451 
 3  10.07 -2.41  0.51739 -1.029 3.681  4.852 15.10  0.038 0.00 22.442 23.902 23.712 22.821 22.271 21.759 21.123 20.663 20.537  0.517 
 3  10.07 -2.41  0.13423 -2.423 3.583  5.267 15.30  0.038 0.74 25.790 29.694 28.408 26.899 25.946 25.134 24.149 23.607 23.451  0.134 
 3  10.07 -2.41  0.15444 -2.246 3.598  5.210 15.50  0.038 0.00 25.884 28.958 28.043 26.731 25.896 25.199 24.312 23.774 23.627  0.154 
 3  10.07 -2.41  0.57461 -0.801 3.712  4.793 15.70  0.038 0.00 22.472 23.475 23.502 22.760 22.285 21.833 21.272 20.850 20.755  0.575 
 3  10.07 -2.39  0.12575 -2.503 3.576  5.291 11.90  0.038 0.00 22.928 26.818 25.498 23.990 23.039 22.264 21.296 20.764 20.612  0.126 
 3  10.07 -2.39  0.15439 -2.246 3.598  5.210 12.20  0.038 0.00 22.585 25.661 24.745 23.433 22.597 21.900 21.013 20.473 20.325  0.154 
 3  10.07 -2.39  0.33051 -1.543 3.644  5.020 13.30  0.038 0.00 21.927 24.066 23.555 22.483 21.822 21.230 20.486 19.978 19.819  0.331 
 3  10.07 -2.39  0.11040 -2.649 3.564  5.330 14.60  0.038 0.98 25.296 29.852 28.173 26.528 25.516 24.658 23.640 23.082 22.910  0.110 
 3  10.07 -2.39  0.39886 -1.385 3.653  4.982 14.70  0.038 0.00 22.932 24.893 24.462 23.435 22.805 22.234 21.519 21.024 20.871  0.399 
 3  10.07 -2.39  0.14094 -2.359 3.589  5.246 15.00  0.038 0.00 25.667 29.090 28.001 26.606 25.721 24.991 24.069 23.532 23.382  0.141 
 3  10.07 -2.39  0.25343 -1.753 3.631  5.064 16.20  0.038 0.78 24.857 27.334 26.679 25.523 24.799 24.166 23.364 22.835 22.673  0.253 
 3  10.07 -2.39  0.37917 -1.429 3.650  4.993 16.60  0.038 1.00 24.191 26.202 25.747 24.707 24.069 23.492 22.770 22.272 22.116  0.379 
 3  10.07 -2.35  0.18396 -2.067 3.611  5.159 13.40  0.038 0.00 23.339 26.124 25.336 24.100 23.317 22.651 21.803 21.263 21.106  0.184 
 3  10.07 -2.35  0.74925  0.002 3.806  4.482 13.50  0.038 0.00 18.266 18.578 18.857 18.452 18.156 17.860 17.507 17.216 17.193  0.749 
 3  10.07 -2.35  0.12014 -2.557 3.572  5.306 14.50  0.038 0.00 25.662 29.750 28.325 26.776 25.805 25.006 24.022 23.480 23.321  0.120 
 3  10.07 -2.35  0.68138 -0.343 3.770  4.641 14.80  0.038 0.00 20.427 20.882 21.146 20.637 20.279 19.925 19.492 19.140 19.096  0.681 
 3  10.07 -2.35  0.32310 -1.561 3.642  5.024 15.90  0.038 0.00 24.573 26.740 26.214 25.137 24.471 23.877 23.128 22.617 22.458  0.323 
 3  10.07 -2.35  0.85102 -0.169 3.789  4.566 16.80  0.038 0.84 21.989 22.354 22.639 22.189 21.864 21.541 21.150 20.829 20.797  0.718 
 3  10.07 -2.33  0.34461 -1.508 3.646  5.012 14.20  0.038 0.00 22.739 24.850 24.347 23.284 22.629 22.043 21.304 20.796 20.638  0.345 
 3  10.07 -2.33  0.12198 -2.539 3.573  5.301 14.30  0.038 0.82 24.969 29.296 27.781 26.176 25.175 24.325 23.311 22.759 22.595  0.122 
 3  10.07 -2.33  0.86907  0.329 3.830  4.274 14.50  0.038 0.91 18.447 18.727 18.948 18.605 18.352 18.098 17.801 17.562 17.547  0.794 
 3  10.07 -2.33  0.58699 -0.747 3.721  4.783 14.70  0.038 0.00 21.337 22.240 22.309 21.604 21.148 20.713 20.173 19.760 19.673  0.587 
 3  10.07 -2.33  0.11988 -2.559 3.571  5.307 14.90  0.038 0.91 25.450 29.733 28.209 26.619 25.629 24.803 23.803 23.252 23.086  0.120 
 3  10.07 -2.33  0.14418 -2.328 3.591  5.236 15.20  0.038 0.00 25.790 29.117 28.077 26.707 25.834 25.113 24.200 23.657 23.504  0.144 
 3  10.07 -2.33  0.59609 -0.707 3.727  4.776 15.50  0.038 0.00 22.039 22.865 22.970 22.293 21.851 21.427 20.901 20.496 20.416  0.596 
 3  10.07 -2.33  0.64213 -0.514 3.751  4.708 16.20  0.038 0.00 22.255 22.848 23.058 22.479 22.085 21.700 21.225 20.848 20.788  0.642 
 3  10.07 -2.33  0.22016 -1.887 3.623  5.104 17.00  0.038 0.77 26.016 28.674 27.941 26.740 25.981 25.327 24.496 23.956 23.795  0.220 
 3  10.07 -2.31  0.68426 -0.330 3.772  4.636 14.40  0.038 0.00 19.994 20.442 20.708 20.203 19.846 19.496 19.065 18.716 18.674  0.684 
 3  10.07 -2.31  0.80548  0.442 3.835  4.187 15.20  0.038 0.00 18.865 19.145 19.342 19.012 18.770 18.526 18.242 18.016 18.000  0.805 
 3  10.07 -2.31  0.66849 -0.400 3.764  4.664 15.50  0.038 0.00 21.270 21.773 22.018 21.485 21.114 20.751 20.303 19.944 19.895  0.668 
 3  10.07 -2.31  0.40022 -1.382 3.653  4.981 15.60  0.038 0.00 23.824 25.798 25.355 24.327 23.697 23.127 22.411 21.911 21.760  0.400 
 3  10.07 -2.31  0.68046 -0.347 3.770  4.643 15.70  0.038 0.97 20.691 21.183 21.431 20.904 20.536 20.175 19.730 19.372 19.324  0.680 
 3  10.07 -2.31  0.35964 -1.473 3.648  5.004 15.90  0.038 0.88 23.725 25.852 25.341 24.275 23.617 23.029 22.288 21.777 21.620  0.360 
 3  10.07 -2.31  0.29138 -1.643 3.637  5.042 16.20  0.038 0.00 25.079 27.346 26.775 25.674 24.990 24.385 23.620 23.099 22.938  0.291 
 3  10.07 -2.31  0.22153 -1.881 3.623  5.102 16.80  0.038 0.84 25.722 28.350 27.628 26.436 25.682 25.034 24.208 23.668 23.505  0.222 
 3  10.07 -2.29  0.20519 -1.949 3.619  5.121 12.10  0.038 0.00 21.743 24.367 23.644 22.454 21.702 21.054 20.231 19.689 19.525  0.205 
 3  10.07 -2.29  0.75312  0.025 3.808  4.468 12.60  0.038 0.00 17.307 17.617 17.890 17.490 17.197 16.904 16.557 16.270 16.248  0.753 
 3  10.07 -2.29  0.12302 -2.529 3.574  5.299 13.50  0.038 0.00 24.593 28.577 27.212 25.684 24.721 23.935 22.957 22.414 22.256  0.123 
 3  10.07 -2.29  0.40860 -1.358 3.655  4.972 13.60  0.038 0.00 21.764 23.715 23.281 22.261 21.635 21.068 20.356 19.857 19.707  0.409 
 3  10.07 -2.29  0.14562 -2.314 3.592  5.231 14.10  0.038 0.00 24.656 27.941 26.923 25.563 24.696 23.978 23.069 22.523 22.367  0.146 
 3  10.07 -2.29  0.35824 -1.476 3.648  5.004 14.70  0.038 0.00 23.159 25.242 24.748 23.694 23.045 22.463 21.729 21.221 21.065  0.358 
 3  10.07 -2.29  0.58093 -0.773 3.717  4.788 14.80  0.038 0.00 21.503 22.467 22.505 21.778 21.313 20.870 20.320 19.901 19.811  0.581 
 3  10.07 -2.29  0.31832 -1.573 3.642  5.027 15.10  0.038 0.00 23.803 25.994 25.454 24.373 23.703 23.108 22.356 21.840 21.681  0.318 
 3  10.07 -2.29  0.32004 -1.569 3.642  5.026 15.20  0.038 0.00 23.892 26.079 25.540 24.460 23.792 23.197 22.446 21.930 21.771  0.320 
 3  10.07 -2.29  0.15626 -2.235 3.599  5.207 15.40  0.038 0.00 25.757 28.809 27.907 26.603 25.768 25.073 24.187 23.640 23.485  0.156 
 3  10.07 -2.29  0.69199 -0.295 3.776  4.621 15.50  0.038 0.92 20.511 21.001 21.249 20.723 20.356 19.995 19.551 19.193 19.145  0.692 
 3  10.07 -2.29  0.55264 -0.901 3.696  4.812 16.10  0.038 0.00 23.121 24.365 24.270 23.446 22.935 22.455 21.855 21.409 21.300  0.553 
 3  10.07 -2.29  0.33300 -1.537 3.644  5.019 16.40  0.038 0.00 25.011 27.162 26.639 25.568 24.906 24.316 23.571 23.058 22.900  0.333 
 3  10.07 -2.27  0.23769 -1.814 3.627  5.082 13.60  0.038 0.88 22.295 24.820 24.138 22.975 22.242 21.606 20.798 20.258 20.092  0.238 
 3  10.07 -2.27  0.30670 -1.602 3.640  5.032 13.70  0.038 0.00 22.475 24.703 24.146 23.056 22.380 21.781 21.023 20.503 20.344  0.307 
 3  10.07 -2.27  0.19994 -1.971 3.617  5.126 13.80  0.038 0.00 23.498 26.152 25.416 24.219 23.461 22.810 21.982 21.439 21.275  0.200 
 3  10.07 -2.27  0.23311 -1.833 3.626  5.088 14.00  0.038 0.00 23.352 25.838 25.172 24.019 23.294 22.663 21.861 21.322 21.155  0.233 
 3  10.07 -2.27  0.47872 -1.154 3.669  4.895 14.10  0.038 0.79 21.298 23.100 22.738 21.756 21.154 20.605 19.914 19.422 19.281  0.479 
 3  10.07 -2.27  0.57988 -0.778 3.716  4.789 15.30  0.038 0.00 22.015 22.994 23.024 22.291 21.825 21.381 20.828 20.408 20.317  0.580 
 3  10.07 -2.27  0.16990 -2.153 3.604  5.185 15.70  0.038 0.81 25.365 28.476 27.550 26.232 25.388 24.685 23.792 23.244 23.087  0.170 
 3  10.07 -2.27  0.42853 -1.301 3.658  4.950 15.80  0.038 0.00 23.822 25.712 25.306 24.302 23.686 23.128 22.425 21.929 21.783  0.429 
 3  10.07 -2.27  0.38241 -1.422 3.651  4.992 16.00  0.038 0.71 23.865 25.988 25.478 24.415 23.757 23.170 22.427 21.914 21.757  0.382 
 3  10.07 -2.27  0.21524 -1.907 3.621  5.110 16.90  0.038 0.97 25.721 28.313 27.603 26.422 25.676 25.033 24.214 23.672 23.507  0.215 
 3  10.07 -2.25  0.29218 -1.641 3.638  5.041 13.10  0.038 0.00 21.973 24.248 23.670 22.569 21.885 21.280 20.514 19.990 19.829  0.292 
 3  10.07 -2.25  0.09771 -2.919 3.527  5.400 13.30  0.038 0.77 25.297 31.396 28.927 26.989 25.841 24.751 23.563 22.965 22.758  0.098 
 3  10.07 -2.25  0.11001 -2.657 3.562  5.330 14.20  0.038 0.00 25.611 30.126 28.471 26.835 25.826 24.974 23.958 23.395 23.222  0.110 
 3  10.07 -2.25  0.13155 -2.452 3.580  5.274 14.50  0.038 0.00 25.399 29.158 27.908 26.434 25.499 24.736 23.779 23.232 23.073  0.132 
 3  10.07 -2.25  0.21440 -1.911 3.621  5.111 14.60  0.038 0.00 24.147 26.729 26.023 24.845 24.101 23.459 22.642 22.099 21.933  0.214 
 3  10.07 -2.25  0.48147 -1.146 3.670  4.892 14.70  0.038 0.00 22.335 24.023 23.711 22.760 22.179 21.646 20.974 20.491 20.358  0.481 
 3  10.07 -2.25  0.24960 -1.764 3.630  5.066 14.90  0.038 0.92 23.429 25.882 25.229 24.084 23.366 22.739 21.943 21.404 21.238  0.250 
 3  10.07 -2.25  0.21374 -1.913 3.621  5.111 15.30  0.038 0.00 24.854 27.439 26.731 25.553 24.808 24.166 23.348 22.805 22.639  0.214 
 3  10.07 -2.25  0.20156 -1.964 3.618  5.124 16.30  0.038 0.00 25.980 28.628 27.895 26.699 25.943 25.293 24.466 23.922 23.757  0.202 
 3  10.07 -2.25  0.25876 -1.737 3.632  5.061 16.40  0.038 0.80 24.987 27.455 26.797 25.649 24.927 24.298 23.499 22.962 22.797  0.259 
 3  10.07 -2.21  0.12139 -2.553 3.570  5.300 13.00  0.038 0.00 24.153 28.318 26.856 25.292 24.312 23.503 22.512 21.956 21.789  0.121 
 3  10.07 -2.21  0.61355 -0.638 3.735  4.751 13.30  0.038 0.83 19.317 20.242 20.304 19.597 19.137 18.698 18.146 17.724 17.634  0.614 
 3  10.07 -2.21  0.11657 -2.599 3.566  5.313 14.50  0.038 0.75 25.660 30.110 28.547 26.945 25.941 25.070 23.964 23.402 23.216  0.117 
 3  10.07 -2.21  0.41152 -1.349 3.655  4.969 15.30  0.038 0.00 23.443 25.401 24.958 23.939 23.313 22.749 22.036 21.532 21.385  0.412 
 3  10.07 -2.21  0.26195 -1.728 3.632  5.060 15.50  0.038 0.96 23.873 26.266 25.636 24.508 23.801 23.183 22.397 21.862 21.698  0.262 
 3  10.07 -2.21  0.29762 -1.626 3.639  5.037 15.90  0.038 0.77 24.226 26.576 25.965 24.848 24.149 23.535 22.755 22.222 22.059  0.298 
 3  10.07 -2.21  0.72974 -0.114 3.794  4.539 16.40  0.038 0.00 21.454 21.803 22.083 21.645 21.329 21.014 20.635 20.323 20.295  0.730 
 3  10.07 -2.19  0.12085 -2.561 3.569  5.301 13.00  0.038 0.00 24.171 28.391 26.900 25.325 24.340 23.524 22.529 21.970 21.801  0.121 
 3  10.07 -2.19  0.28915 -1.650 3.637  5.043 13.30  0.038 0.00 22.195 24.489 23.899 22.796 22.109 21.503 20.734 20.205 20.045  0.289 
 3  10.07 -2.19  0.11986 -2.570 3.568  5.304 13.40  0.038 0.00 24.595 28.852 27.340 25.757 24.770 23.949 22.951 22.391 22.222  0.120 
 3  10.07 -2.19  0.30469 -1.607 3.640  5.033 14.10  0.038 0.84 22.296 24.605 24.009 22.903 22.212 21.604 20.833 20.302 20.141  0.305 
 3  10.07 -2.19  0.28011 -1.676 3.635  5.049 14.20  0.038 0.00 23.160 25.483 24.881 23.771 23.078 22.469 21.695 21.164 21.002  0.280 
 3  10.07 -2.19  0.72786 -0.125 3.793  4.543 14.40  0.038 0.00 19.482 19.837 20.115 19.673 19.354 19.038 18.656 18.342 18.314  0.728 
 3  10.07 -2.19  0.28821 -1.653 3.637  5.044 14.50  0.038 0.83 22.823 25.186 24.569 23.448 22.747 22.132 21.351 20.817 20.653  0.288 
 3  10.07 -2.19  0.27572 -1.689 3.635  5.052 14.60  0.038 0.00 23.591 25.928 25.321 24.207 23.511 22.901 22.124 21.592 21.430  0.276 
 3  10.07 -2.19  0.61579 -0.629 3.736  4.748 14.80  0.038 0.00 21.143 21.895 22.027 21.382 20.958 20.550 20.044 19.649 19.577  0.616 
 3  10.07 -2.19  0.64132 -0.522 3.749  4.709 15.30  0.038 0.00 21.375 21.996 22.188 21.598 21.199 20.813 20.334 19.955 19.894  0.641 
 3  10.07 -2.19  0.54527 -0.930 3.692  4.820 15.60  0.038 0.00 22.694 24.019 23.877 23.031 22.510 22.024 21.412 20.957 20.846  0.545 
 3  10.07 -2.19  0.75402  0.022 3.807  4.467 16.30  0.038 0.00 21.015 21.329 21.599 21.195 20.901 20.607 20.257 19.969 19.947  0.754 
 3  10.07 -2.19  0.29684 -1.628 3.638  5.038 16.50  0.038 0.00 25.339 27.609 27.030 25.933 25.250 24.647 23.883 23.356 23.196  0.297 
 3  10.07 -2.19  0.34518 -1.506 3.646  5.011 17.20  0.038 0.00 25.736 27.871 27.347 26.283 25.626 25.041 24.300 23.783 23.627  0.345 
 3  10.07 -2.17  0.37952 -1.428 3.650  4.993 12.00  0.038 0.83 19.758 21.876 21.359 20.300 19.646 19.064 18.324 17.807 17.653  0.380 
 3  10.07 -2.17  0.13588 -2.420 3.580  5.258 13.40  0.038 0.00 24.220 27.961 26.722 25.253 24.320 23.558 22.602 22.047 21.884  0.136 
 3  10.07 -2.17  0.27963 -1.677 3.635  5.049 13.50  0.038 0.00 22.463 24.791 24.186 23.076 22.382 21.772 20.998 20.466 20.304  0.280 
 3  10.07 -2.17  0.23854 -1.810 3.627  5.081 13.80  0.038 0.00 23.096 25.570 24.904 23.758 23.035 22.407 21.608 21.065 20.898  0.239 
 3  10.07 -2.17  0.36440 -1.462 3.648  5.001 14.60  0.038 0.00 23.025 25.116 24.609 23.557 22.909 22.330 21.596 21.082 20.928  0.364 
 3  10.07 -2.17  0.25124 -1.759 3.630  5.065 14.70  0.038 0.00 23.867 26.285 25.643 24.510 23.799 23.178 22.389 21.850 21.685  0.251 
 3  10.07 -2.17  0.88240 -0.240 3.781  4.596 15.10  0.038 0.80 20.455 20.865 21.137 20.663 20.324 19.990 19.582 19.248 19.212  0.705 
 3  10.07 -2.17  0.11815 -2.589 3.566  5.307 15.20  0.038 0.95 25.751 30.195 28.581 26.960 25.957 25.112 24.101 23.535 23.361  0.118 
 3  10.07 -2.17  0.55216 -0.903 3.696  4.812 15.50  0.038 0.00 22.528 23.801 23.683 22.852 22.340 21.861 21.257 20.806 20.700  0.552 
 3  10.07 -2.17  0.30417 -1.608 3.640  5.034 15.90  0.038 0.00 24.691 26.943 26.369 25.277 24.598 23.999 23.237 22.711 22.551  0.304 
 3  10.07 -2.17  0.33780 -1.525 3.645  5.016 16.00  0.038 0.00 24.582 26.741 26.206 25.137 24.475 23.888 23.142 22.622 22.467  0.338 
 3  10.07 -2.17  0.23687 -1.817 3.627  5.083 16.60  0.038 0.80 25.400 27.981 27.275 26.100 25.355 24.713 23.895 23.348 23.182  0.237 
 3  10.07 -2.17  0.30048 -1.617 3.639  5.035 17.00  0.038 0.00 25.814 28.076 27.498 26.404 25.723 25.122 24.359 23.831 23.672  0.300 
 3  10.07 -2.13  0.18565 -2.062 3.610  5.154 13.40  0.038 0.81 22.824 25.820 24.944 23.659 22.835 22.145 21.267 20.710 20.544  0.186 
 3  10.07 -2.13  0.22794 -1.854 3.625  5.095 14.30  0.038 0.00 23.706 26.234 25.545 24.386 23.653 23.019 22.211 21.662 21.493  0.228 
 3  10.07 -2.13  0.40280 -1.374 3.654  4.978 14.40  0.038 0.00 22.605 24.609 24.138 23.110 22.479 21.912 21.193 20.682 20.534  0.403 
 3  10.07 -2.13  0.14982 -2.292 3.590  5.213 14.90  0.038 0.76 24.997 28.624 27.462 26.021 25.103 24.337 23.386 22.823 22.653  0.150 
 3  10.07 -2.13  0.84979 -0.673 3.730  4.761 15.40  0.038 0.71 21.747 22.588 22.721 22.074 21.647 21.235 20.720 20.319 20.243  0.606 
 3  10.07 -2.13  0.50871 -1.060 3.678  4.861 15.50  0.038 0.00 22.920 24.497 24.226 23.309 22.750 22.236 21.584 21.104 20.981  0.509 
 3  10.07 -2.13  0.38458 -1.417 3.651  4.990 15.60  0.038 0.00 23.912 25.961 25.469 24.429 23.790 23.218 22.491 21.977 21.826  0.385 
 3  10.07 -2.13  0.34025 -1.519 3.645  5.014 16.20  0.038 0.00 24.766 26.926 26.388 25.320 24.660 24.073 23.328 22.806 22.651  0.340 
 3  10.07 -2.13  0.53815 -0.955 3.690  4.828 18.40  0.038 0.00 25.557 26.941 26.766 25.903 25.376 24.885 24.264 23.802 23.690  0.538 
 3  10.07 -2.11  0.28175 -1.671 3.636  5.048 14.00  0.038 0.00 22.948 25.278 24.669 23.560 22.866 22.258 21.484 20.948 20.787  0.282 
 3  10.07 -2.11  0.13918 -2.396 3.581  5.246 14.20  0.038 0.89 24.373 28.287 26.966 25.458 24.504 23.720 22.746 22.184 22.015  0.139 
 3  10.07 -2.11  0.45928 -1.212 3.664  4.916 15.00  0.038 0.00 22.800 24.614 24.231 23.252 22.654 22.111 21.421 20.922 20.786  0.459 
 3  10.07 -2.11  0.20150 -1.964 3.618  5.124 15.10  0.038 0.00 24.781 27.445 26.702 25.506 24.746 24.096 23.267 22.714 22.545  0.202 
 3  10.07 -2.11  0.51130 -1.051 3.679  4.858 15.70  0.038 0.00 23.097 24.661 24.395 23.482 22.926 22.414 21.764 21.285 21.164  0.511 
 3  10.07 -2.11  0.20965 -1.930 3.620  5.116 15.80  0.038 0.83 24.867 27.603 26.835 25.619 24.843 24.183 23.341 22.785 22.617  0.210 
 3  10.07 -2.11  0.58421 -0.765 3.717  4.782 15.90  0.038 0.00 22.582 23.571 23.586 22.851 22.387 21.946 21.395 20.973 20.886  0.584 
 3  10.07 -2.11  0.67805 -0.368 3.766  4.648 16.40  0.038 0.74 21.903 22.519 22.715 22.139 21.742 21.357 20.872 20.487 20.422  0.678 
 3  10.07 -2.11  0.30854 -1.597 3.640  5.032 17.40  0.038 0.70 25.724 28.074 27.460 26.345 25.646 25.034 24.255 23.718 23.556  0.309 
 3  10.07 -2.09  0.90181 -1.374 4.291  7.734 12.80  0.038 0.00 21.006 22.121 22.855 23.014 23.097 23.207 23.460 23.537 23.599  0.645 
 3  10.07 -2.09  0.11748 -2.604 3.562  5.306 13.80  0.038 0.00 25.081 29.599 27.945 26.310 25.299 24.446 23.429 22.858 22.679  0.117 
 3  10.07 -2.09  0.18055 -2.097 3.606  5.163 13.90  0.038 0.00 23.912 26.804 25.972 24.714 23.907 23.230 22.366 21.806 21.638  0.181 
 3  10.07 -2.09  0.28405 -1.665 3.636  5.047 14.10  0.038 0.00 23.031 25.358 24.749 23.642 22.948 22.342 21.568 21.032 20.871  0.284 
 3  10.07 -2.09  0.13198 -2.467 3.574  5.267 14.20  0.038 0.00 25.136 29.119 27.762 26.237 25.271 24.484 23.504 22.941 22.773  0.132 
 3  10.07 -2.09  0.36896 -1.452 3.649  4.999 14.80  0.038 0.76 22.695 24.876 24.328 23.256 22.591 22.003 21.253 20.727 20.571  0.369 
 3  10.07 -2.09  0.19376 -2.011 3.614  5.138 15.10  0.038 0.89 24.305 27.143 26.334 25.091 24.294 23.622 22.766 22.207 22.038  0.194 
 3  10.07 -2.09  0.33233 -1.538 3.644  5.019 15.70  0.038 0.97 23.594 25.796 25.238 24.161 23.493 22.902 22.150 21.623 21.467  0.332 
 3  10.07 -2.09  0.21492 -1.909 3.621  5.110 15.80  0.038 0.79 24.863 27.591 26.827 25.614 24.838 24.179 23.337 22.781 22.612  0.215 
 3  10.07 -2.09  0.20073 -1.968 3.618  5.125 16.00  0.038 0.00 25.689 28.359 27.613 26.417 25.655 25.004 24.175 23.620 23.451  0.201 
 3  10.07 -2.09  0.67819 -0.368 3.766  4.647 16.50  0.038 0.00 22.191 22.691 22.928 22.398 22.030 21.672 21.230 20.874 20.827  0.678 
 3  10.07 -2.07  0.75085 -0.008 3.803  4.481 14.10  0.038 0.00 18.890 19.214 19.484 19.070 18.769 18.469 18.112 17.817 17.793  0.751 
 3  10.07 -2.07  0.35334 -1.487 3.647  5.007 14.50  0.038 0.00 22.987 25.124 24.590 23.530 22.875 22.294 21.553 21.030 20.877  0.353 
 3  10.07 -2.07  0.53344 -0.972 3.688  4.833 14.70  0.038 0.00 21.900 23.326 23.125 22.252 21.719 21.225 20.599 20.131 20.018  0.533 
 3  10.07 -2.07  0.23792 -1.813 3.627  5.082 15.10  0.038 0.00 24.402 26.892 26.216 25.069 24.343 23.715 22.914 22.365 22.197  0.238 
 3  10.07 -2.07  0.24347 -1.790 3.629  5.074 15.50  0.038 0.83 24.187 26.729 26.034 24.872 24.136 23.501 22.691 22.140 21.972  0.243 
 3  10.07 -2.07  0.62186 -0.610 3.737  4.737 16.10  0.038 0.70 22.183 23.071 23.147 22.456 22.004 21.572 21.028 20.607 20.520  0.622 
 3  10.07 -2.07  0.50929 -1.058 3.678  4.861 16.90  0.038 0.00 24.315 25.901 25.621 24.702 24.145 23.632 22.979 22.496 22.375  0.509 
 3  10.07 -2.05  0.49957 -1.092 3.674  4.871 14.10  0.038 0.00 21.601 23.256 22.941 22.004 21.435 20.916 20.251 19.762 19.637  0.500 
 3  10.07 -2.05  0.15801 -2.247 3.592  5.199 14.80  0.038 0.91 24.567 28.013 26.927 25.530 24.635 23.900 22.971 22.404 22.234  0.158 
 3  10.07 -2.05  0.23131 -1.840 3.625  5.090 14.90  0.038 0.78 23.799 26.445 25.712 24.523 23.764 23.115 22.286 21.730 21.560  0.231 
 3  10.07 -2.05  0.22311 -1.874 3.623  5.101 15.10  0.038 0.00 24.556 27.119 26.414 25.248 24.508 23.871 23.058 22.504 22.334  0.223 
 3  10.07 -2.05  0.61374 -0.645 3.733  4.748 15.30  0.038 0.00 21.682 22.486 22.587 21.921 21.490 21.078 20.564 20.164 20.090  0.614 
 3  10.07 -2.05  0.51227 -1.047 3.679  4.857 15.50  0.038 0.00 22.888 24.459 24.185 23.271 22.717 22.207 21.556 21.074 20.955  0.512 
 3  10.07 -2.05  0.64554 -0.512 3.749  4.701 15.90  0.038 0.00 21.949 22.581 22.763 22.167 21.769 21.383 20.905 20.526 20.466  0.646 
 3  10.07 -2.05  0.21961 -1.889 3.623  5.105 16.10  0.038 0.00 25.593 28.173 27.461 26.290 25.546 24.907 24.092 23.537 23.367  0.220 
 3  10.07 -2.05  0.40751 -1.361 3.655  4.973 16.20  0.038 0.80 23.838 25.921 25.412 24.366 23.721 23.147 22.414 21.893 21.743  0.408 
 3  10.07 -2.05  0.49839 -1.096 3.674  4.873 16.70  0.038 0.00 24.209 25.869 25.552 24.614 24.045 23.524 22.859 22.369 22.244  0.498 
 3  10.07 -2.03  0.47583 -1.163 3.668  4.898 13.90  0.038 0.81 21.096 22.957 22.547 21.558 20.953 20.407 19.709 19.202 19.065  0.476 
 3  10.07 -2.03  0.14616 -2.339 3.584  5.222 14.00  0.038 0.71 24.291 28.174 26.904 25.403 24.449 23.642 22.659 22.089 21.917  0.146 
 3  10.07 -2.03  0.16016 -2.235 3.593  5.196 14.60  0.038 0.93 24.290 27.671 26.615 25.235 24.350 23.622 22.700 22.132 21.960  0.160 
 3  10.07 -2.03  0.34174 -1.515 3.645  5.014 15.10  0.038 0.00 23.657 25.832 25.280 24.212 23.550 22.966 22.218 21.691 21.537  0.342 
 3  10.07 -2.03  0.52359 -1.007 3.684  4.845 15.40  0.038 0.99 21.949 23.460 23.214 22.318 21.773 21.271 20.631 20.154 20.038  0.524 
 3  10.07 -2.03  0.17130 -2.161 3.600  5.178 15.50  0.038 0.00 25.673 28.700 27.816 26.522 25.687 24.993 24.109 23.541 23.369  0.171 
 3  10.07 -2.03  0.48052 -1.149 3.670  4.893 15.70  0.038 0.00 23.342 25.083 24.727 23.768 23.186 22.656 21.978 21.481 21.352  0.481 
 3  10.07 -2.03  0.51107 -1.052 3.679  4.859 16.20  0.038 0.90 23.029 24.707 24.382 23.440 22.867 22.345 21.676 21.184 21.057  0.511 
 3  10.07 -2.03  0.43776 -1.275 3.660  4.940 16.30  0.038 0.00 24.256 26.167 25.732 24.731 24.118 23.567 22.863 22.353 22.214  0.438 
 3  10.07 -2.01  0.18155 -2.094 3.606  5.161 13.10  0.038 0.92 22.469 25.477 24.597 23.310 22.481 21.791 20.910 20.343 20.170  0.182 
 3  10.07 -2.01  0.23913 -1.808 3.627  5.080 13.50  0.038 0.00 22.789 25.282 24.603 23.457 22.731 22.103 21.302 20.750 20.581  0.239 
 3  10.07 -2.01  0.51299 -1.045 3.679  4.856 14.50  0.038 0.00 21.882 23.457 23.177 22.264 21.710 21.201 20.551 20.067 19.948  0.513 
