Gc,logAg,e [M/H],m_ini,logL,logTe,logg,m-M0,Av,m2/m1,mbol,U,B,V,R,I,J,H,K,Mact
1,9.27,0.07,0.19326,-2.288,3.531,5.082,11.1,0.757,0,21.59,27.462,25.87,24.127,22.902,21.452,20.017,19.379,19.084,0.193
1,9.27,0.07,0.23537,-2.108,3.544,5.042,11.2,0.759,0,21.241,26.849,25.314,23.612,22.434,21.077,19.703,19.051,18.764,0.235
1,9.27,0.07,0.11647,-2.882,3.468,5.203,11.2,0.759,0.88,22.603,30.576,28.368,26.328,24.728,22.732,20.855,20.237,19.9,0.116
1,9.27,0.07,0.21488,-2.185,3.54,5.061,11.3,0.761,0.85,20.974,26.804,25.223,23.488,22.271,20.836,19.408,18.767,18.473,0.215
1,9.27,0.07,0.51343,-1.355,3.597,4.838,11.4,0.763,0,19.558,24.129,22.861,21.378,20.35,19.343,18.143,17.397,17.21,0.513
1,9.27,0.07,0.91263,-0.318,3.722,4.552,11.4,0.763,0,16.966,19.599,18.965,17.895,17.273,16.722,15.951,15.431,15.333,0.913
1,9.27,0.07,2.8586,-2.977,3.996,8.2,11.7,0.766,0,23.912,25.264,25.161,24.896,24.756,24.608,24.416,24.339,24.296,0.717
1,9.27,0.07,0.15487,-2.555,3.499,5.126,11.9,0.768,0,23.058,29.714,27.93,26.067,24.703,23.022,21.415,20.793,20.475,0.155
1,9.27,0.07,0.12444,-2.813,3.474,5.188,11.9,0.768,0,23.702,31.188,29.141,27.161,25.649,23.765,21.994,21.375,21.042,0.124
1,9.27,0.07,1.26818,0.46,3.804,4.245,12.6,0.77,0,16.221,17.92,17.715,16.99,16.542,16.121,15.575,15.245,15.171,1.268
1,9.27,0.07,1.11016,0.141,3.777,4.395,15.3,0.77,0,19.718,21.65,21.363,20.522,20.019,19.553,18.937,18.547,18.466,1.11
1,9.27,0.09,0.23581,-2.109,3.544,5.04,8.3,0.511,0,18.343,23.585,22.109,20.478,19.343,18.032,16.73,16.107,15.836,0.236
1,9.27,0.09,0.09588,-3.153,3.435,5.258,8.9,0.589,0.73,21.401,30.474,27.849,25.707,23.911,21.719,19.574,18.916,18.541,0.096
1,9.27,0.09,0.10985,-2.943,3.461,5.212,9.1,0.613,0,21.227,28.993,26.807,24.805,23.23,21.266,19.438,18.837,18.51,0.11
1,9.27,0.09,0.17259,-2.434,3.513,5.107,9.5,0.657,0.97,19.653,25.844,24.164,22.378,21.087,19.513,18.003,17.389,17.086,0.173
1,9.27,0.09,0.49931,-1.393,3.593,4.848,10.3,0.723,0,18.552,23.132,21.871,20.394,19.358,18.314,17.106,16.378,16.186,0.499
1,9.27,0.09,0.13024,-2.764,3.478,5.175,10.4,0.729,0,22.08,29.365,27.376,25.427,23.947,22.104,20.371,19.756,19.428,0.13
1,9.27,0.09,0.70867,-0.855,3.647,4.679,10.5,0.734,0,17.407,21.27,20.093,18.745,17.888,17.166,16.142,15.401,15.266,0.709
1,9.27,0.09,0.46305,-1.481,3.586,4.874,10.7,0.743,0,19.173,23.913,22.635,21.136,20.069,18.949,17.703,16.998,16.789,0.463
1,9.27,0.09,0.15616,-2.549,3.499,5.124,11.4,0.763,0.85,22.009,28.856,27.021,25.132,23.733,21.998,20.345,19.724,19.402,0.156
1,9.27,0.09,0.14937,-2.597,3.494,5.13,11.5,0.764,0,22.763,29.579,27.748,25.863,24.469,22.746,21.105,20.484,20.162,0.149
1,9.27,0.09,0.29563,-1.918,3.556,4.995,11.9,0.768,0.92,20.795,26.224,24.739,23.074,21.922,20.619,19.278,18.615,18.338,0.296
1,9.27,0.09,1.03464,-0.033,3.757,4.461,12,0.768,0,16.854,19.018,18.618,17.693,17.148,16.652,15.984,15.551,15.465,1.035
1,9.27,0.09,0.13032,-2.763,3.478,5.175,12.1,0.769,0.96,23.077,30.486,28.466,26.497,24.999,23.132,21.375,20.756,20.424,0.13
1,9.27,0.09,0.19449,-2.282,3.531,5.079,12.2,0.769,0,22.674,28.562,26.969,25.223,23.996,22.544,21.105,20.465,20.17,0.194
1,9.27,0.09,0.32141,-1.847,3.56,4.98,12.3,0.769,0,21.688,26.965,25.533,23.908,22.772,21.502,20.179,19.512,19.249,0.321
1,9.27,0.09,0.17751,-2.4,3.517,5.101,12.5,0.77,0,23.27,29.477,27.808,26.014,24.73,23.178,21.668,21.037,20.732,0.178
1,9.27,0.09,0.38348,-1.678,3.571,4.929,12.9,0.77,0.89,21.25,26.359,24.992,23.414,22.293,21.053,19.746,19.073,18.826,0.383
1,9.27,0.09,0.98912,-0.139,3.745,4.498,14.9,0.77,0,20.018,22.343,21.866,20.887,20.315,19.8,19.096,18.634,18.544,0.989
1,9.27,0.11,0.2671,-2.007,3.549,5.014,7.7,0.43,0,17.488,22.497,21.065,19.474,18.374,17.117,15.865,15.244,14.982,0.267
1,9.27,0.11,0.1226,-2.833,3.471,5.189,9.4,0.647,0.88,20.659,28.28,26.162,24.177,22.63,20.696,18.891,18.286,17.957,0.123
1,9.27,0.11,0.43865,-1.542,3.58,4.889,10,0.702,0,18.625,23.397,22.121,20.625,19.545,18.379,17.12,16.436,16.218,0.439
1,9.27,0.11,0.21435,-2.192,3.538,5.058,10.5,0.734,0,20.75,26.449,24.893,23.179,21.983,20.585,19.188,18.545,18.256,0.214
1,9.27,0.11,0.18842,-2.326,3.525,5.086,10.6,0.739,0,21.185,27.145,25.534,23.78,22.538,21.049,19.592,18.961,18.664,0.188
1,9.27,0.11,0.12111,-2.846,3.47,5.192,10.7,0.743,0,22.585,30.204,28.107,26.113,24.574,22.657,20.858,20.242,19.908,0.121
1,9.27,0.11,0.10864,-2.961,3.458,5.214,11,0.754,0.87,22.657,31.077,28.729,26.637,24.953,22.862,20.876,20.258,19.918,0.109
1,9.27,0.11,0.18322,-2.362,3.521,5.093,11.1,0.757,0,21.776,27.867,26.227,24.451,23.187,21.664,20.178,19.547,19.246,0.183
1,9.27,0.11,0.15609,-2.552,3.498,5.123,11.3,0.761,0.79,21.986,28.889,27.042,25.148,23.738,21.986,20.315,19.695,19.371,0.156
1,9.27,0.11,0.72048,-0.826,3.651,4.671,11.4,0.763,0,18.235,22.098,20.923,19.576,18.724,18.008,16.988,16.251,16.118,0.72
1,9.27,0.11,2.19203,-2.607,4.088,8.198,11.5,0.764,0,22.788,24.245,24.39,24.236,24.136,24.035,23.934,23.89,23.869,0.719
1,9.27,0.11,0.18155,-2.374,3.519,5.095,11.6,0.765,0,22.305,28.444,26.793,25.01,23.737,22.203,20.707,20.076,19.773,0.182
1,9.27,0.11,0.31268,-1.873,3.558,4.983,12,0.768,0,21.453,26.785,25.335,23.697,22.555,21.271,19.94,19.274,19.006,0.313
1,9.27,0.11,0.29778,-1.914,3.555,4.992,12.3,0.769,0,21.855,27.252,25.779,24.124,22.975,21.678,20.34,19.675,19.402,0.298
1,9.27,0.11,0.35648,-1.755,3.566,4.954,12.5,0.77,0.91,21.01,26.223,24.818,23.212,22.082,20.821,19.502,18.832,18.575,0.356
1,9.27,0.13,0.79454,-0.632,3.676,4.619,7.2,0.364,0,13.55,16.373,15.451,14.311,13.622,13.061,12.254,11.642,11.549,0.795
1,9.27,0.13,0.36684,-1.728,3.567,4.944,8.1,0.484,0.94,16.509,21.242,19.925,18.417,17.344,16.146,14.917,14.278,14.044,0.367
1,9.27,0.13,3.30512,-3.163,3.95,8.203,9.1,0.613,0,21.776,22.87,22.749,22.438,22.278,22.118,21.919,21.83,21.79,0.717
1,9.27,0.13,0.45137,-1.514,3.582,4.88,9.3,0.636,0,17.854,22.498,21.245,19.776,18.713,17.569,16.334,15.65,15.442,0.451
1,9.27,0.13,0.19459,-2.285,3.529,5.076,9.4,0.647,0,19.883,25.616,24.047,22.333,21.123,19.683,18.274,17.649,17.36,0.195
1,9.27,0.13,0.52397,-1.334,3.597,4.827,10.1,0.71,0,18.205,22.704,21.45,19.992,18.974,17.963,16.77,16.024,15.843,0.524
1,9.27,0.13,0.56332,-1.236,3.606,4.797,10.2,0.717,0,18.06,22.456,21.199,19.752,18.764,17.822,16.661,15.897,15.729,0.563
1,9.27,0.13,0.10734,-2.981,3.455,5.217,10.3,0.723,0.75,22.234,30.669,28.353,26.272,24.589,22.49,20.431,19.805,19.464,0.107
1,9.27,0.13,3.89245,-3.196,3.96,8.32,10.7,0.743,0,23.461,24.758,24.611,24.283,24.111,23.934,23.707,23.611,23.564,0.793
1,9.27,0.13,0.17808,-2.4,3.516,5.098,11.1,0.757,0,21.871,28.088,26.417,24.622,23.335,21.775,20.262,19.634,19.328,0.178
1,9.27,0.13,0.10361,-3.031,3.45,5.228,11.1,0.757,0,23.446,31.9,29.517,27.416,25.728,23.634,21.669,21.051,20.711,0.104
1,9.27,0.13,0.18975,-2.319,3.525,5.083,11.3,0.761,0.76,21.446,27.668,26.006,24.216,22.929,21.362,19.831,19.202,18.894,0.19
1,9.27,0.13,0.277,-1.98,3.55,5.006,11.7,0.766,0.96,20.711,26.242,24.726,23.037,21.873,20.543,19.186,18.528,18.243,0.277
1,9.27,0.13,0.44127,-1.538,3.58,4.886,11.8,0.767,0,20.415,25.293,24.003,22.492,21.398,20.209,18.926,18.233,18.012,0.441
1,9.27,0.13,0.91834,-0.319,3.72,4.545,11.9,0.768,0,17.467,20.179,19.501,18.411,17.779,17.222,16.441,15.916,15.817,0.918
1,9.27,0.13,0.64597,-1.026,3.628,4.733,12,0.768,0,19.335,23.563,22.299,20.874,19.944,19.127,18.024,17.245,17.093,0.646
1,9.27,0.13,4.54786,-3.228,3.964,8.391,12.1,0.769,0,24.939,26.276,26.126,25.799,25.626,25.448,25.218,25.122,25.073,0.841
1,9.27,0.13,0.39771,-1.643,3.572,4.914,12.2,0.769,0.74,20.622,25.774,24.402,22.821,21.693,20.432,19.112,18.44,18.189,0.398
1,9.27,0.13,0.31911,-1.858,3.558,4.979,12.5,0.77,0,21.916,27.244,25.797,24.161,23.02,21.735,20.403,19.737,19.469,0.319
1,9.27,0.13,0.26533,-2.015,3.548,5.013,12.6,0.77,0.89,21.772,27.384,25.852,24.151,22.972,21.615,20.239,19.584,19.297,0.265
1,9.27,0.13,1.07486,0.047,3.764,4.425,15.2,0.77,0.75,19.633,21.878,21.453,20.51,19.944,19.432,18.727,18.254,18.161,1.075
1,9.27,0.15,0.19185,-2.306,3.526,5.078,9.6,0.667,0.89,19.553,25.537,23.915,22.163,20.91,19.394,17.925,17.305,17.008,0.192
1,9.27,0.15,0.10693,-2.988,3.454,5.217,10.3,0.723,0,22.54,30.751,28.446,26.379,24.731,22.682,20.764,20.15,19.813,0.107
1,9.27,0.15,0.75689,-0.736,3.662,4.645,10.6,0.739,0,17.209,20.866,19.752,18.448,17.638,16.957,15.983,15.285,15.159,0.757
1,9.27,0.15,0.4003,-1.638,3.572,4.911,10.8,0.747,0,19.666,24.669,23.347,21.81,20.697,19.455,18.15,17.476,17.239,0.4
1,9.27,0.15,0.23045,-2.137,3.539,5.041,11.3,0.761,0,21.413,27.121,25.568,23.853,22.656,21.262,19.862,19.215,18.925,0.23
1,9.27,0.15,0.35765,-1.756,3.564,4.951,11.4,0.763,0,20.56,25.739,24.349,22.757,21.629,20.367,19.049,18.377,18.124,0.358
1,9.27,0.15,0.18979,-2.321,3.524,5.081,11.6,0.765,0,22.172,28.187,26.568,24.805,23.554,22.055,20.585,19.951,19.652,0.19
1,9.27,0.15,0.18341,-2.365,3.519,5.09,11.7,0.766,0.94,21.729,27.976,26.3,24.501,23.209,21.642,20.12,19.491,19.185,0.183
1,9.27,0.15,0.13011,-2.772,3.475,5.171,11.8,0.767,0,23.5,30.923,28.903,26.932,25.43,23.557,21.795,21.177,20.844,0.13
1,9.27,0.15,0.43575,-1.553,3.578,4.889,12.2,0.769,0,20.853,25.765,24.475,22.963,21.861,20.651,19.356,18.667,18.443,0.436
1,9.27,0.15,0.3975,-1.646,3.571,4.914,12.7,0.77,0,21.585,26.633,25.301,23.754,22.635,21.388,20.076,19.4,19.16,0.397
1,9.27,0.15,0.65136,-1.015,3.629,4.728,13,0.77,0,20.308,24.535,23.269,21.845,20.917,20.1,18.998,18.22,18.069,0.651
1,9.27,0.15,0.31388,-1.875,3.556,4.981,15,0.77,0,24.458,29.829,28.368,26.721,25.575,24.28,22.943,22.277,22.006,0.314
1,9.27,0.17,0.09059,-3.251,3.419,5.269,8.7,0.564,0,21.597,31.261,28.338,26.118,24.203,21.9,19.694,19.093,18.759,0.091
1,9.27,0.17,0.15956,-2.534,3.499,5.116,9,0.602,0.81,19.622,26.26,24.46,22.616,21.238,19.524,17.905,17.303,16.99,0.16
1,9.27,0.17,0.38141,-1.693,3.568,4.929,9.7,0.677,0,18.702,23.68,22.342,20.802,19.694,18.454,17.164,16.5,16.26,0.381
1,9.27,0.17,0.88167,-0.42,3.704,4.566,10,0.702,0.72,15.6,18.63,17.795,16.629,15.929,15.315,14.446,13.835,13.72,0.882
1,9.27,0.17,0.26668,-2.017,3.546,5.01,10.2,0.717,0,20.013,25.522,24.009,22.327,21.162,19.822,18.466,17.816,17.533,0.267
1,9.27,0.17,0.1006,-3.074,3.443,5.233,10.3,0.723,0,22.755,31.456,28.97,26.844,25.11,22.969,20.952,20.338,19.998,0.101
1,9.27,0.17,0.0931,-3.206,3.426,5.261,10.4,0.729,0,23.184,32.766,29.943,27.715,25.825,23.533,21.341,20.724,20.381,0.093
1,9.27,0.17,0.2134,-2.202,3.535,5.054,10.6,0.739,0,20.876,26.641,25.074,23.351,22.143,20.721,19.307,18.667,18.376,0.213
1,9.27,0.17,0.12672,-2.804,3.472,5.177,11,0.754,0.77,22.356,30.204,28.067,26.05,24.468,22.49,20.608,19.99,19.653,0.127
1,9.27,0.17,0.11313,-2.922,3.46,5.201,11.4,0.763,0,23.474,31.478,29.258,27.214,25.607,23.606,21.728,21.11,20.772,0.113
1,9.27,0.17,0.46506,-1.484,3.583,4.868,11.6,0.765,0,20.079,24.905,23.626,22.131,21.047,19.876,18.599,17.893,17.68,0.465
1,9.27,0.17,0.13508,-2.731,3.478,5.159,11.7,0.766,0.83,22.769,30.309,28.26,26.277,24.753,22.849,21.052,20.434,20.099,0.135
1,9.27,0.17,0.30097,-1.913,3.553,4.987,12.2,0.769,0.86,21.148,26.667,25.161,23.48,22.315,20.983,19.623,18.964,18.681,0.301
1,9.27,0.17,0.17345,-2.437,3.51,5.101,12.3,0.769,0.99,22.42,28.805,27.095,25.274,23.957,22.352,20.801,20.175,19.864,0.173
1,9.27,0.17,0.16713,-2.481,3.505,5.108,12.4,0.77,0.71,23.007,29.758,27.965,26.096,24.714,23,21.347,20.725,20.403,0.167
1,9.27,0.17,0.182,-2.378,3.517,5.09,12.5,0.77,0.72,22.837,29.275,27.563,25.741,24.415,22.787,21.205,20.578,20.264,0.182
1,9.27,0.17,0.56508,-1.236,3.606,4.795,12.6,0.77,0,20.461,24.961,23.688,22.229,21.227,20.257,19.072,18.299,18.128,0.565
1,9.27,0.17,0.1757,-2.422,3.512,5.098,13,0.77,0.86,23.266,29.786,28.044,26.206,24.864,23.219,21.633,21.008,20.693,0.176
1,9.27,0.17,0.18867,-2.331,3.523,5.081,13.1,0.77,0,23.697,29.763,28.132,26.362,25.102,23.588,22.107,21.474,21.173,0.189
1,9.27,0.19,0.26849,-2.014,3.545,5.008,10.4,0.729,0,20.206,25.746,24.228,22.541,21.371,20.024,18.661,18.01,17.726,0.268
1,9.27,0.19,0.16829,-2.476,3.505,5.105,10.6,0.739,0,21.559,28.012,26.281,24.452,23.12,21.487,19.921,19.3,18.987,0.168
1,9.27,0.19,0.30628,-1.901,3.553,4.983,10.7,0.743,0,20.222,25.627,24.147,22.488,21.339,20.035,18.696,18.036,17.76,0.306
1,9.27,0.19,0.16291,-2.513,3.501,5.111,10.8,0.747,0,21.853,28.429,26.668,24.819,23.466,21.8,20.207,19.588,19.271,0.163
1,9.27,0.19,0.1192,-2.871,3.465,5.19,10.9,0.751,0,22.848,30.663,28.506,26.487,24.913,22.951,21.109,20.493,20.157,0.119
1,9.27,0.19,0.62526,-1.089,3.62,4.751,11.3,0.761,0,18.793,23.127,21.846,20.407,19.453,18.582,17.45,16.669,16.512,0.625
1,9.27,0.19,0.72535,-0.828,3.649,4.668,11.4,0.763,0.9,17.691,21.732,20.502,19.118,18.232,17.469,16.41,15.656,15.514,0.725
1,9.27,0.19,0.16012,-2.533,3.498,5.114,11.6,0.765,0.94,22.03,28.807,26.993,25.115,23.727,22.011,20.375,19.755,19.433,0.16
1,9.27,0.19,1.39259,0.626,3.806,4.127,11.7,0.766,0,14.904,16.624,16.383,15.655,15.21,14.796,14.261,13.942,13.868,1.393
1,9.27,0.19,0.1697,-2.466,3.506,5.104,12,0.768,0,22.934,29.404,27.673,25.839,24.507,22.877,21.307,20.683,20.369,0.17
1,9.27,0.19,0.31414,-1.879,3.554,4.978,12.4,0.77,0,21.868,27.28,25.805,24.149,22.998,21.694,20.351,19.687,19.412,0.314
1,9.27,0.19,0.7133,-0.86,3.645,4.677,12.9,0.77,0.86,19.338,23.46,22.219,20.823,19.919,19.123,18.041,17.281,17.135,0.713
1,9.27,0.19,0.4569,-1.505,3.581,4.873,13.3,0.77,0.9,21.213,26.154,24.858,23.346,22.241,21.017,19.714,19.023,18.797,0.457
1,9.27,0.21,0.11586,-2.901,3.462,5.195,8.9,0.589,0,20.922,28.608,26.451,24.463,22.898,20.944,19.127,18.529,18.203,0.116
1,9.27,0.21,0.24231,-2.1,3.539,5.026,9.1,0.613,0.71,18.725,24.376,22.83,21.135,19.935,18.511,17.106,16.483,16.196,0.242
1,9.27,0.21,0.65726,-1.006,3.628,4.719,9.3,0.636,0.79,16.179,20.347,19.101,17.703,16.767,15.893,14.783,14.029,13.874,0.657
1,9.27,0.21,0.1194,-2.87,3.464,5.189,10.5,0.734,0.76,22.063,30.177,27.958,25.912,24.28,22.241,20.286,19.67,19.332,0.119
1,9.27,0.21,0.2979,-1.925,3.551,4.987,10.6,0.739,0,20.184,25.627,24.131,22.461,21.308,19.996,18.655,17.997,17.717,0.298
1,9.27,0.21,0.30228,-1.913,3.552,4.985,10.8,0.747,0,20.352,25.789,24.298,22.631,21.479,20.168,18.826,18.167,17.888,0.302
1,9.27,0.21,0.22304,-2.17,3.535,5.044,10.9,0.751,0,21.096,26.863,25.299,23.575,22.367,20.947,19.532,18.89,18.598,0.223
1,9.27,0.21,0.25519,-2.056,3.542,5.015,11.1,0.757,0.96,20.299,25.962,24.421,22.714,21.525,20.142,18.751,18.102,17.813,0.255
1,9.27,0.21,0.54976,-1.275,3.601,4.802,11.2,0.759,0.71,18.788,23.466,22.182,20.704,19.663,18.585,17.345,16.602,16.407,0.55
1,9.27,0.21,0.11586,-2.901,3.462,5.195,11.3,0.761,0,23.322,31.274,29.073,27.036,25.438,23.448,21.578,20.961,20.623,0.116
1,9.27,0.21,0.67469,-0.961,3.633,4.705,11.4,0.763,0,18.573,22.757,21.49,20.079,19.163,18.358,17.268,16.498,16.351,0.675
1,9.27,0.21,0.32904,-1.839,3.557,4.969,11.6,0.765,0,20.968,26.316,24.865,23.229,22.084,20.789,19.452,18.785,18.516,0.329
1,9.27,0.21,1.03332,-0.062,3.749,4.458,11.7,0.766,0,16.626,18.936,18.448,17.474,16.907,16.402,15.714,15.271,15.182,1.033
1,9.27,0.21,0.31124,-1.888,3.554,4.98,11.8,0.767,0,21.291,26.718,25.237,23.577,22.424,21.117,19.772,19.108,18.832,0.311
1,9.27,0.21,0.12386,-2.831,3.468,5.181,12,0.768,0,23.848,31.548,29.436,27.431,25.878,23.944,22.125,21.506,21.17,0.124
1,9.27,0.21,0.20192,-2.248,3.531,5.061,12.1,0.769,0,22.489,28.372,26.783,25.041,23.813,22.359,20.919,20.279,19.984,0.202
1,9.27,0.21,0.36456,-1.741,3.564,4.942,12.4,0.77,0,21.524,26.732,25.34,23.749,22.616,21.339,20.011,19.337,19.083,0.365
1,9.27,0.21,0.25285,-2.063,3.541,5.016,12.7,0.77,0.81,22.067,27.814,26.256,24.536,23.332,21.924,20.514,19.867,19.576,0.253
1,9.27,0.23,4.14764,-3.339,3.93,8.355,8.4,0.525,0,21.517,22.472,22.381,22.045,21.866,21.697,21.497,21.398,21.362,0.816
1,9.27,0.23,0.37018,-1.726,3.565,4.937,9.1,0.613,0,18.185,23.132,21.789,20.253,19.15,17.906,16.625,15.968,15.726,0.37
1,9.27,0.23,0.25432,-2.059,3.542,5.015,9.3,0.636,0,19.217,24.677,23.17,21.501,20.337,18.986,17.635,16.999,16.719,0.254
1,9.27,0.23,0.17921,-2.4,3.514,5.092,10,0.702,0,20.77,26.95,25.283,23.498,22.212,20.649,19.14,18.519,18.216,0.179
1,9.27,0.23,0.17853,-2.405,3.513,5.093,10.4,0.729,0,21.182,27.417,25.74,23.945,22.651,21.079,19.559,18.935,18.629,0.179
1,9.27,0.23,0.6625,-0.993,3.629,4.715,10.6,0.739,0.92,17.259,21.533,20.257,18.834,17.893,17.034,15.915,15.14,14.987,0.663
1,9.27,0.23,0.10351,-3.037,3.447,5.223,10.8,0.747,0,23.163,31.725,29.303,27.192,25.483,23.367,21.376,20.76,20.419,0.104
1,9.27,0.23,0.14123,-2.681,3.482,5.144,11,0.754,0.76,22.035,29.455,27.454,25.492,23.986,22.104,20.318,19.701,19.368,0.141
1,9.27,0.23,0.29334,-1.939,3.55,4.991,11.1,0.757,0,20.719,26.211,24.702,23.021,21.863,20.543,19.194,18.535,18.252,0.293
1,9.27,0.23,0.19664,-2.278,3.528,5.067,11.2,0.759,0,21.665,27.596,25.996,24.247,23.011,21.536,20.085,19.449,19.152,0.197
1,9.27,0.23,0.69239,-0.916,3.638,4.69,11.3,0.761,0,18.359,22.477,21.221,19.823,18.923,18.138,17.066,16.306,16.163,0.692
1,9.27,0.23,0.23432,-2.129,3.538,5.034,11.4,0.763,0,21.493,27.231,25.674,23.955,22.753,21.346,19.939,19.292,19.001,0.234
1,9.27,0.23,0.12284,-2.84,3.467,5.182,12.2,0.769,1,23.323,31.066,28.94,26.929,25.369,23.425,21.597,20.979,20.642,0.123
1,9.27,0.23,0.16351,-2.51,3.501,5.11,13.1,0.77,0,24.145,30.751,28.986,27.131,25.774,24.105,22.506,21.884,21.566,0.164
1,9.27,0.23,0.81562,-0.593,3.679,4.605,13.7,0.77,0.88,19.476,23.088,22.002,20.709,19.912,19.236,18.271,17.589,17.463,0.816
1,9.27,0.25,0.84548,-0.516,3.69,4.587,9.9,0.694,0,15.959,19.106,18.168,16.97,16.257,15.659,14.802,14.203,14.095,0.845
1,9.27,0.25,0.35637,-1.764,3.562,4.949,10.3,0.723,0.99,18.741,23.916,22.522,20.936,19.807,18.531,17.212,16.544,16.29,0.356
1,9.27,0.25,0.1018,-3.06,3.444,5.228,10.6,0.739,0.95,22.37,31.265,28.721,26.572,24.802,22.625,20.562,19.946,19.604,0.102
1,9.27,0.25,0.85358,-0.496,3.693,4.582,11,0.754,0.87,16.566,19.943,18.949,17.704,16.949,16.31,15.393,14.749,14.63,0.854
1,9.27,0.25,0.49074,-1.42,3.588,4.845,11.6,0.765,0.96,19.226,24.026,22.758,21.282,20.203,19.03,17.748,17.029,16.823,0.491
1,9.27,0.25,0.66092,-0.997,3.629,4.716,11.8,0.767,0,19.062,23.323,22.036,20.611,19.681,18.851,17.744,16.967,16.817,0.661
1,9.27,0.25,0.33732,-1.817,3.559,4.963,12.1,0.769,0,21.412,26.729,25.294,23.67,22.527,21.233,19.896,19.226,18.962,0.337
1,9.27,0.25,0.25121,-2.068,3.541,5.017,12.2,0.769,0.71,21.735,27.577,26.002,24.269,23.049,21.608,20.17,19.526,19.231,0.251
1,9.27,0.25,2.04991,-1.122,4.414,8.009,13,0.77,0,20.574,23.093,23.895,23.904,23.876,23.871,23.987,24.013,24.056,0.701
1,9.27,0.25,0.49498,-1.41,3.588,4.842,15,0.77,0,23.294,28.056,26.788,25.316,24.247,23.1,21.829,21.099,20.899,0.495
1,9.27,0.27,0.07048,-3.959,3.287,5.339,6.6,0.292,0,21.267,36.276,31.898,28.54,25.689,23.188,19.604,18.593,18.037,0.07
1,9.27,0.27,0.11031,-2.949,3.457,5.203,9.2,0.625,0,21.342,29.268,27.037,25.017,23.411,21.41,19.546,18.944,18.614,0.11
1,9.27,0.27,0.19017,-2.323,3.523,5.077,10.3,0.723,0.99,20.142,26.152,24.53,22.771,21.517,20.007,18.537,17.909,17.61,0.19
1,9.27,0.27,0.52799,-1.329,3.596,4.818,10.7,0.743,0.99,18.06,22.681,21.421,19.969,18.931,17.849,16.613,15.86,15.676,0.528
1,9.27,0.27,0.18699,-2.346,3.52,5.081,11.4,0.763,0.95,21.366,27.572,25.908,24.116,22.831,21.273,19.76,19.131,18.825,0.187
1,9.27,0.27,0.65985,-0.999,3.629,4.717,11.9,0.768,0.78,18.771,23.154,21.869,20.434,19.474,18.565,17.411,16.642,16.48,0.66
1,9.27,0.27,0.37968,-1.7,3.566,4.928,13,0.77,0,22.019,27.175,25.812,24.248,23.117,21.835,20.503,19.825,19.578,0.38
1,9.27,0.27,0.36412,-1.743,3.564,4.942,15,0.77,0,24.127,29.34,27.951,26.366,25.231,23.945,22.612,21.936,21.683,0.364
1,9.27,0.29,1.24878,0.387,3.793,4.265,9.5,0.657,0,13.303,14.992,14.721,13.956,13.5,13.087,12.554,12.223,12.153,1.249
1,9.27,0.29,0.20533,-2.235,3.532,5.058,10.2,0.717,0,20.558,26.346,24.773,23.048,21.834,20.395,18.975,18.34,18.048,0.205
1,9.27,0.29,0.09975,-3.088,3.441,5.233,10.5,0.734,0,22.991,31.829,29.297,27.154,25.396,23.231,21.185,20.57,20.228,0.1
1,9.27,0.29,0.31901,-1.867,3.555,4.975,10.6,0.739,0.75,19.544,25.003,23.518,21.857,20.696,19.363,18.006,17.349,17.072,0.319
1,9.27,0.29,0.11999,-2.865,3.465,5.188,11.2,0.759,0,23.132,30.945,28.792,26.773,25.199,23.239,21.397,20.78,20.443,0.12
1,9.27,0.29,0.15677,-2.557,3.495,5.117,11.4,0.763,0,22.563,29.323,27.512,25.637,24.251,22.54,20.908,20.288,19.967,0.157
1,9.27,0.29,0.26301,-2.032,3.544,5.011,11.5,0.764,0,21.35,26.974,25.441,23.74,22.558,21.193,19.812,19.159,18.871,0.263
1,9.27,0.29,0.13772,-2.711,3.479,5.152,11.8,0.767,0.75,22.925,30.474,28.437,26.457,24.93,23.018,21.203,20.584,20.249,0.138
1,9.27,0.29,0.24156,-2.103,3.539,5.026,12,0.768,0,22.027,27.744,26.192,24.477,23.278,21.881,20.478,19.83,19.539,0.242
1,9.27,0.29,0.49917,-1.399,3.589,4.839,12.3,0.769,0,20.569,25.323,24.058,22.594,21.527,20.377,19.103,18.368,18.171,0.499
1,9.27,0.31,0.55879,-1.253,3.603,4.795,8.8,0.577,0,16.703,20.97,19.744,18.354,17.377,16.391,15.235,14.477,14.319,0.559
1,9.27,0.31,0.75325,-0.756,3.658,4.648,9.7,0.677,0,16.36,20.068,18.893,17.574,16.753,16.068,15.097,14.399,14.276,0.753
1,9.27,0.31,0.38223,-1.692,3.567,4.926,10.1,0.71,0,19.101,24.156,22.817,21.279,20.159,18.883,17.566,16.892,16.651,0.382
1,9.27,0.31,0.23584,-2.124,3.538,5.032,10.2,0.717,0.84,19.698,25.434,23.874,22.158,20.952,19.53,18.12,17.483,17.193,0.236
1,9.27,0.31,1.10121,0.087,3.766,4.402,11.5,0.764,0,16.052,18.196,17.772,16.857,16.323,15.845,15.207,14.806,14.723,1.101
1,9.27,0.31,0.17941,-2.399,3.514,5.091,12,0.768,0,22.767,29.045,27.363,25.559,24.261,22.685,21.156,20.528,20.22,0.179
